label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460965.8613194446,2025-10-17T08:40:18.000,2.0,1.0,8.5,27.5,8.499782237725572,27.500217762274417,1748.0670141024507,1747.305688004765,1748.8283402001364,112.88614535627156,107.86897509500116,117.90331561754194
2,2460965.862872475,2025-10-17T08:42:32.182,4.0,0.0,6.5,30.5,6.499240662570603,30.49978448387219,1744.8412303634111,1742.1156263351163,1749.0710000942727,128.95909729587083,123.54999844408403,134.21140681663778
3,2460965.9033715986,2025-10-17T09:40:51.306,204.0,0.7255944971364954,6.107843137254902,78.10784313725492,6.113085986899819,78.11445852491767,1719.6271525563589,1683.2765994550718,1749.7317905905152,106.32034841698349,63.35536939064428,143.20290827133962
4,2460965.908229822,2025-10-17T09:47:51.057,4.0,1.0,15.0,83.5,15.0,83.49826839300118,1744.9691174132897,1741.871012236038,1749.5155596219229,69.2864492532397,67.33924550495153,71.64193451633729
5,2460965.938995021,2025-10-17T10:32:09.170,145.0,0.7994498711968501,6.855172413793104,109.53103448275863,6.8536271028927285,109.53093704992386,1730.228432813584,1695.2245776886198,1749.8935421853503,119.85259464317062,76.97015470382142,151.53642194442799
6,2460965.9750694446,2025-10-17T11:24:06.000,2.0,1.0,4.5,147.0,4.499594557421352,147.0,1748.0379376443166,1746.6204796262894,1749.4553956623436,135.38776133671723,132.77908945828867,137.99643321514583
7,2460965.9764357237,2025-10-17T11:26:04.047,1.0,0,5.0,149.0,5.0,149.0,1748.5361958655135,1748.5361958655135,1748.5361958655135,135.82715137993398,135.82715137993398,135.82715137993398
8,2460965.9787413194,2025-10-17T11:29:23.250,8.0,0.7950972173652757,4.75,152.0,4.7488947651593705,152.00015127551865,1745.355767486299,1740.3606553557086,1749.5716091739068,138.11105077023063,133.50585248523348,144.22745516828914
9,2460965.983043651,2025-10-17T11:35:34.971,3.0,1.0,15.0,161.0,15.0,160.9996985817638,1739.3687030577505,1731.4110902169275,1744.1339256480253,82.138387316281,81.75855360711513,82.4750089100057
10,2460965.9897685186,2025-10-17T11:45:16.000,4.0,1.0,15.0,172.5,15.0,172.50000285301357,1743.048578822701,1739.5524926934675,1745.860167493718,73.30529026837053,70.29577521792034,77.26922114495567
11,2460965.9975490193,2025-10-17T11:56:28.235,169.0,0.5970008194531925,10.11242603550296,187.22485207100593,10.100584550001283,187.22520134650367,1712.1707071517253,1646.0995835238436,1749.7097569975424,70.76944216606466,32.170904059332116,118.6271214512398
12,2460966.0044444446,2025-10-17T12:06:24.000,43.0,0.7017985053623373,11.790697674418604,204.53488372093022,11.774660459489244,204.5276896825837,1722.857465437366,1670.804447551677,1749.72300208645,68.65202016879103,51.52393487239291,104.33909150831035
13,2460966.0044444446,2025-10-17T12:06:24.000,5.0,0.9241763718304448,2.1999999999999993,205.6,2.199863120063057,205.5998673485883,1742.5617645341033,1736.068070797083,1749.5335431931628,114.25650265725358,109.31291617551918,116.35622672573321
14,2460965.842847222,2025-10-17T08:13:42.000,91.0,0.6833581175144866,9.538461538461538,349.7912087912088,9.549272551833361,349.817202747588,1715.1127208870212,1643.635322595417,1748.6237419238141,93.38774559278082,57.19975437008577,128.89899227280748
15,2460965.842847222,2025-10-17T08:13:42.000,1.0,0,6.0,354.0,6.0,354.0,1748.590772902853,1748.590772902853,1748.590772902853,126.90652798102303,126.90652798102303,126.90652798102303
