Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,2024-01-29T14:28:15.000,2460339.1029513893,175,221,-85,139,25844.631297227636,5846.170389319459,0.07009804155677557
NH3,maxima,1,2024-01-29T02:24:09.600,2460338.6001111115,175,188,-85,172,6569.245960593234,4675.769837235511,0.07294117957353592
NH3,minima,0,2024-01-31T16:54:44.824,2460341.2046854575,112,355,-22,5,101.8159236180342,1779.4375159300696,0.5432526083553538
NH3,minima,1,2024-01-31T21:55:06.000,2460341.413263889,98,353,-8,7,103.56501180491905,1825.2961419728454,0.5725490331649781
NH3,minima,2,2024-02-02T02:17:06.000,2460342.5952083333,128,343,-38,17,101.64499775308319,1630.2715773745726,0.529411792755127
NH3,minima,3,2024-02-02T02:17:06.000,2460342.5952083333,48,339,42,21,109.06341753344087,1795.4249037707848,0.5607843399047852
NH3,minima,4,2024-02-02T02:17:06.000,2460342.5952083333,38,339,52,21,115.89492021609932,1912.6051498006032,0.41960784792900085
NH3,minima,5,2024-02-02T02:17:06.000,2460342.5952083333,70,338,20,22,74.03770658514946,1621.5684277986738,0.7215686440467834
NH3,minima,6,2024-02-02T02:36:18.000,2460342.608541667,105,333,-15,27,115.66679793422362,2073.289388722441,0.5532428622245789
NH3,minima,7,2024-02-02T02:46:27.882,2460342.6156004905,127,329,-37,31,105.49114176461737,1598.411087714962,0.5224913779427023
NH3,minima,8,2024-02-02T02:48:18.000,2460342.6168750003,72,328,18,32,71.01567501673364,1685.302818170137,0.6509804129600525
NH3,minima,9,2024-02-02T02:48:18.000,2460342.6168750003,141,325,-51,35,88.40934323120243,1563.8144514876244,0.37254902720451355
NH3,minima,10,2024-02-02T02:48:18.000,2460342.6168750003,95,323,-5,37,108.15755968951567,1806.6249328300328,0.6784313917160034
NH3,minima,11,2024-02-02T02:48:18.000,2460342.6168750003,122,321,-32,39,104.88723319173366,1615.4571375521175,0.5568627715110779
NH3,minima,12,2024-02-02T02:48:18.000,2460342.6168750003,51,320,39,40,108.76259531253291,1739.199693209092,0.4960784465074539
NH3,minima,13,2024-02-02T02:48:18.000,2460342.6168750003,28,320,62,40,144.28773080584529,1934.6112355263353,0.2862745225429535
NH3,minima,14,2024-02-02T02:48:18.000,2460342.6168750003,106,319,-16,41,115.75319382059934,2109.7758901056823,0.5078431516885757
NH3,minima,15,2024-02-02T02:48:18.000,2460342.6168750003,148,315,-58,45,94.13100853311632,1589.781437217516,0.29411765933036804
NH3,minima,16,2024-02-02T02:48:18.000,2460342.6168750003,75,312,15,48,71.95791543218232,1615.9478901154969,0.6509804129600525
NH3,minima,17,2024-02-02T02:48:18.000,2460342.6168750003,95,312,-5,48,106.27396268254599,1784.8863936722823,0.6803921759128571
NH3,minima,18,2024-02-02T02:48:18.000,2460342.6168750003,121,312,-31,48,98.82997382494845,1708.5919527642159,0.5647059082984924
NH3,minima,19,2024-02-02T00:15:21.789,2460342.5106688594,128,311,-38,49,101.54171906786576,1669.71381986933,0.4850361347198486
NH3,minima,20,2024-02-02T00:15:21.789,2460342.5106688594,50,311,40,49,103.32032195618902,1750.134797896121,0.5023735949867649
NH3,minima,21,2024-02-01T17:59:58.364,2460342.24998106,140,308,-50,52,88.12829135026196,1630.5995542741384,0.35739751295609906
NH3,minima,22,2024-02-01T14:41:51.000,2460342.1123958337,145,306,-55,54,85.26911851602016,1636.9731054052552,0.31960785388946533
NH3,minima,23,2024-02-01T10:39:42.000,2460341.9442361114,95,303,-5,57,107.57400755322936,1784.1509538057828,0.6366013288497925
NH3,minima,24,2024-02-01T08:42:31.500,2460341.8628645837,73,300,17,60,68.42495456090953,1728.234526417114,0.5872549191117287
NH3,minima,25,2024-02-01T07:06:39.273,2460341.796287879,124,298,-34,62,103.82802538647347,1749.9436335286746,0.4629233655604449
NH3,minima,26,2024-02-01T05:11:36.600,2460341.7163958335,104,296,-14,64,109.30698935554572,2079.6989031579824,0.5254902213811874
NH3,minima,27,2024-01-31T21:37:32.609,2460341.4010718605,124,291,-34,69,106.72337022067869,1710.3974597895797,0.5103154532287432
NH3,minima,28,2024-01-31T20:50:31.500,2460341.3684201394,139,290,-49,70,98.70602620130805,1625.7366588605983,0.38872549682855606
NH3,minima,29,2024-01-31T19:27:20.308,2460341.31065171,95,288,-5,72,117.79104546032447,1861.3156057704134,0.6547511518001556
NH3,minima,30,2024-01-31T18:50:22.000,2460341.284976852,75,281,15,79,74.0437048523449,1770.6089734257403,0.5973856449127197
NH3,minima,31,2024-01-31T18:50:22.000,2460341.284976852,104,280,-14,80,116.15310763582595,2018.3906947137154,0.529411792755127
NH3,minima,32,2024-01-31T18:50:22.000,2460341.284976852,118,280,-28,80,113.00089900640349,1755.3541095968342,0.521568646033605
NH3,minima,33,2024-01-31T18:50:22.000,2460341.284976852,143,276,-53,84,99.64620685427305,1634.2517061290364,0.34117648005485535
NH3,minima,34,2024-01-31T18:50:22.000,2460341.284976852,123,273,-33,87,109.9765618156362,1686.971400701398,0.5137255092461904
NH3,minima,35,2024-01-31T18:50:22.000,2460341.284976852,74,271,16,89,75.45011531824338,1767.8075799767464,0.5686274766921997
NH3,minima,36,2024-01-31T18:50:22.000,2460341.284976852,139,268,-49,92,109.67278196791467,1557.3365287389581,0.37254902720451355
NH3,minima,37,2024-01-31T18:50:22.000,2460341.284976852,133,267,-43,93,110.91539611282779,1624.6930927330388,0.40522876381874084
NH3,minima,38,2024-01-31T17:35:24.000,2460341.2329166667,126,264,-36,96,106.58342701285196,1658.773807743868,0.4651583731174469
NH3,minima,39,2024-01-31T17:35:24.000,2460341.2329166667,105,264,-15,96,103.47262260687091,1930.7213499070097,0.5076923278661875
NH3,minima,40,2024-01-31T12:21:08.160,2460341.0146777784,138,262,-48,98,114.3192638846184,1621.8323781005654,0.38572549700737
NH3,minima,41,2024-01-31T12:21:08.160,2460341.0146777784,75,262,15,98,73.81730347737057,1783.7913416561403,0.5526274693012238
NH3,minima,42,2024-01-30T11:40:47.077,2460339.9866559827,109,255,-19,105,97.40401774375945,1818.3299752834039,0.6197586953639984
NH3,minima,43,2024-01-30T10:26:12.000,2460339.934861111,121,254,-31,106,98.7912029016054,1772.6538698237089,0.4967320462067922
NH3,minima,44,2024-01-30T10:26:12.000,2460339.934861111,39,251,51,109,123.85347031553488,1900.5016153973193,0.3816993534564972
NH3,minima,45,2024-01-30T10:26:12.000,2460339.934861111,135,251,-45,109,106.78204621837249,1688.6386265398571,0.3960784375667572
NH3,minima,46,2024-01-30T10:26:12.000,2460339.934861111,121,248,-31,112,98.11896688045245,1763.1102380759314,0.49411765734354657
NH3,minima,47,2024-01-30T10:26:12.000,2460339.934861111,58,247,32,113,97.11486660385293,1615.1165174817568,0.5503268241882324
NH3,minima,48,2024-01-30T10:26:12.000,2460339.934861111,71,247,19,113,81.52720997313969,1727.2365339644666,0.6169934868812561
NH3,minima,49,2024-01-30T10:26:12.000,2460339.934861111,111,246,-21,114,100.68373457940025,1797.4124519791942,0.5633987188339233
NH3,minima,50,2024-01-30T09:17:57.857,2460339.887475198,76,244,14,116,81.15156590039707,1807.629000467009,0.5222689264586994
NH3,minima,51,2024-01-30T02:28:29.250,2460339.6031163195,77,238,13,122,80.79314799045896,1797.2462215497096,0.517279434017837
NH3,minima,52,2024-01-29T18:30:34.000,2460339.2712268517,121,227,-31,133,104.56079070585425,1752.5460591676886,0.48235295216242474
NH3,minima,53,2024-01-29T18:30:34.000,2460339.2712268517,74,224,16,136,79.12260527163565,1849.441213960686,0.5150326987107595
NH3,minima,54,2024-01-29T15:55:29.040,2460339.163530556,110,222,-20,138,97.16881226302496,1660.8035846456735,0.5979608082771302
NH3,minima,55,2024-01-29T07:12:04.800,2460338.8000555555,34,217,56,143,131.04933305606554,1947.0938399214606,0.3435294210910797
NH3,minima,56,2024-01-29T04:54:20.526,2460338.70440424,79,216,11,144,80.47756402316196,1879.22344504902,0.5382869196565527
