label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460691.8176194443,2025-01-16T07:37:22.320,47.0,0.9430543089110738,5.957446808510639,2.510638297872333,5.966468808322222,2.516193371162416,1775.0014063699407,1741.0830694146373,1799.737268365233,94.81101038265741,51.31538136409492,115.46250563690123,1800
2,2460691.830972222,2025-01-16T07:56:36.000,479.0,0.8330790494247239,1.3131524008350723,27.386221294363253,1.204740028829299,27.226537919033007,1656.958261564822,1487.1892167073843,1799.5189508357998,-0.8606460429021996,-112.79003910005946,117.00843053860163,1800
3,2460691.526875,2025-01-16T00:38:42.000,166.0,0.969715539875299,-1.8072289156626518,52.75903614457832,-1.8240078380568079,52.785066798709266,1754.0895405732263,1656.1992536291582,1799.7074375005527,121.60429562763274,79.65575029761304,174.35458765473464,1800
4,2460691.526875,2025-01-16T00:38:42.000,1.0,0,3.0,55.0,3.0,55.0,1791.0876481712262,1791.0876481712262,1791.0876481712262,165.2860622972562,165.2860622972562,165.2860622972562,1800
5,2460691.526875,2025-01-16T00:38:42.000,1.0,0,-4.0,56.0,-4.0,56.0,1793.1748836325116,1793.1748836325116,1793.1748836325116,113.02375440593671,113.02375440593671,113.02375440593671,1800
6,2460691.526875,2025-01-16T00:38:42.000,1.0,0,1.0,57.0,1.0,57.0,1794.4861050743848,1794.4861050743848,1794.4861050743848,140.44691240587625,140.44691240587625,140.44691240587625,1800
7,2460691.535142974,2025-01-16T00:50:36.353,23.0,0.9906556901710591,-13.608695652173914,72.08695652173913,-13.606697947469016,72.08408905013461,1781.6250952908063,1751.7882265043822,1799.7576370901609,86.91249215916181,82.09968348529218,93.86528020443227,1800
8,2460691.539895833,2025-01-16T00:57:27.000,105.0,0.952870536340447,10.685714285714287,80.67619047619047,10.686384685601986,80.66982358035,1776.2111974794961,1740.1061721639853,1799.487646885483,92.19298319902587,75.45901540237159,123.75653932815949,1800
9,2460691.540724638,2025-01-16T00:58:38.609,1.0,0,-14.0,82.0,-14.0,82.0,1788.6771496201663,1788.6771496201663,1788.6771496201663,89.22546686031315,89.22546686031315,89.22546686031315,1800
10,2460691.5954353637,2025-01-16T02:17:25.615,371.0,0.9531571083559252,7.768194070080862,149.6253369272237,7.7687301013351,149.64480202632632,1764.4541756523456,1706.0879512698257,1799.8898921907,109.42006972778739,85.22663217429309,134.0270417723724,1800
