label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460610.7200820707,2024-10-27T05:16:55.091,2.0,1.0,-11.0,32.5,-11.0,32.49991567788143,1837.7093978193195,1837.3994787198233,1838.0193169188158,73.572166198079,73.57186270514343,73.57246969101456,1850
2,2460610.723263889,2024-10-27T05:21:30.000,1.0,0,-12.0,36.0,-12.0,36.0,1842.674213222987,1842.674213222987,1842.674213222987,70.29679696220494,70.29679696220494,70.29679696220494,1850
3,2460610.7327083335,2024-10-27T05:35:06.000,2.0,1.0,-4.0,54.5,-4.0,54.50016948058851,1847.8200742082552,1847.193734940967,1848.4464134755433,89.75007670173576,89.28240666965887,90.21774673381265,1850
4,2460610.7403472224,2024-10-27T05:46:06.000,2502.0,0.970651728921047,2.8141486810551566,70.65667466027178,2.729617886813937,70.60847675326589,1773.1926666408015,1626.627954490368,1849.9845661686,84.83272846343621,27.913989861351023,132.32810713837574,1850
5,2460610.797671875,2024-10-27T07:08:38.850,1.0,0,-4.0,128.0,-4.0,128.0,1849.65597233324,1849.65597233324,1849.65597233324,105.82603464530494,105.82603464530494,105.82603464530494,1850
6,2460610.807107639,2024-10-27T07:22:14.100,2.0,1.0,-14.0,135.5,-14.0,135.49824186859132,1840.948830934427,1834.4755710115023,1847.4220908573513,92.11760585662743,91.85782144653493,92.37739026671994,1850
7,2460610.8082318376,2024-10-27T07:23:51.231,46.0,0.5153185950799212,7.173913043478261,136.41304347826087,7.169833972989775,136.41073940462138,1822.199815669113,1782.2908882350475,1849.447148991475,115.48011653736467,100.68334955195961,126.90306127054032,1850
8,2460610.8119791667,2024-10-27T07:29:15.000,80.0,0.8476816278191939,-11.5125,147.6,-11.502587658667963,147.5878223462489,1825.1144425811958,1784.396854980429,1849.9799465464353,95.52908669628933,85.73163099897977,109.34065640567917,1850
9,2460610.8325694446,2024-10-27T07:58:54.000,80.0,0.8813081158980128,8.0625,161.275,8.06431873472514,161.26376611052433,1823.3807471835748,1782.32780877679,1849.0497107399717,91.47101881167275,81.91538123945794,101.63829244897667,1850
10,2460610.8531597224,2024-10-27T08:28:33.000,12.0,0.8649490234324168,10.5,179.25,10.500566851841704,179.24811063981335,1840.0088365465856,1822.4830698584924,1848.2653115648795,80.7579474454243,74.65713759795094,90.24593617334685,1850
