label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460702.5695833336,2025-01-27T01:40:12.000,1.0,0,-14.0,24.0,-14.0,24.0,1791.3522012970943,1791.3522012970943,1791.3522012970943,83.7838655192532,83.7838655192532,83.7838655192532,1800
2,2460702.572222222,2025-01-27T01:44:00.000,370.0,0.8880792928260764,8.005405405405405,36.943243243243245,7.970871437722173,36.99665333032783,1726.0521071746416,1610.004153524589,1799.4594074747772,106.8891348676637,60.5990935394094,174.51440672444474,1800
3,2460702.6013628477,2025-01-27T02:25:57.750,88.0,0.7974334742108774,9.102272727272727,89.17045454545455,9.104379452201904,89.17491468786673,1779.4991153961937,1739.9340629438354,1799.6458908244083,105.16098197560763,78.26896983699984,139.85101997360536,1800
4,2460702.641535669,2025-01-27T03:23:48.682,1.0,0,-14.0,128.0,-14.0,128.0,1789.5096264178733,1789.5096264178733,1789.5096264178733,95.81782740214817,95.81782740214817,95.81782740214817,1800
5,2460702.650618687,2025-01-27T03:36:53.455,164.0,0.8967346352520005,6.871951219512194,137.21341463414635,6.887017515241006,137.15427853672503,1714.7252863434514,1588.1184743139856,1797.8271037864229,109.97123761936903,77.46461227986134,151.2268456601875,1800
6,2460702.656267361,2025-01-27T03:45:01.500,113.0,0.8452051401438219,-10.380530973451329,140.06194690265488,-10.356021175720333,140.0424691455615,1763.942650952312,1703.1172668621423,1799.2143075541908,97.47369716490468,87.38864241274145,114.80470970269019,1800
7,2460702.6774027776,2025-01-27T04:15:27.600,1.0,0,-14.0,157.0,-14.0,157.0,1791.755764214971,1791.755764214971,1791.755764214971,89.21664998846919,89.21664998846919,89.21664998846919,1800
8,2460702.680085227,2025-01-27T04:19:19.364,2.0,1.0,-14.0,159.5,-14.0,159.5003364611718,1792.2840283297433,1791.077960361029,1793.4900962984577,88.36079823700763,88.29310254896323,88.42849392505204,1800
9,2460702.6857339013,2025-01-27T04:27:27.409,3.0,1.0,-14.0,163.0,-14.0,163.00070014850044,1794.5641781011739,1790.6125486773658,1798.4246849404649,91.7399695908302,90.97975369269976,92.66361475159019,1800
10,2460702.689499684,2025-01-27T04:32:52.773,107.0,0.8932610268704995,6.5514018691588785,164.7663551401869,6.560378217317725,164.74473490301665,1724.3914757899327,1630.3334201313614,1799.8577901591789,121.68505345742331,90.46221116246153,158.24165977705772,1800
11,2460702.6913825753,2025-01-27T04:35:35.455,1.0,0,-14.0,166.0,-14.0,166.0,1799.1945845715827,1799.1945845715827,1799.1945845715827,90.48835640464053,90.48835640464053,90.48835640464053,1800
