label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460704.558152778,2025-01-29T01:23:44.400,30.0,0.8278898695002881,8.866666666666667,2.433333333333337,8.86361376624286,2.4379090458597545,1786.5062285641475,1769.3846224850217,1799.9465957295688,95.32031435051833,72.72333198491012,117.12903686316558,1800
2,2460704.558152778,2025-01-29T01:23:44.400,20.0,0.9687005976020256,-13.350000000000001,4.849999999999994,-13.34615566134072,4.862815121709133,1775.342190495419,1748.2123819869732,1797.3560996108251,85.14520294272828,82.74736225765851,87.65010052277879,1800
3,2460704.5677205888,2025-01-29T01:37:31.059,6.0,0.9067647005823629,-3.5,16.333333333333343,-3.499535479092664,16.33324266850525,1796.1181615357982,1790.819285709448,1798.7276807183205,111.72808805882688,108.6965177527876,114.65665853764483,1800
4,2460704.5927655227,2025-01-29T02:13:34.941,246.0,0.9746707378220066,9.23170731707317,39.48373983739836,9.232883175269087,39.46580033093889,1766.3241957640998,1707.6892442472233,1799.6174250225156,103.76947281895951,68.11011292864326,177.36947292338454,1800
5,2460704.6336669684,2025-01-29T03:12:28.826,1.0,0,7.0,77.0,7.0,77.0,1799.8965544371529,1799.8965544371529,1799.8965544371529,101.89853588950143,101.89853588950143,101.89853588950143,1800
6,2460704.649254227,2025-01-29T03:34:55.565,60.0,0.9406546784714845,7.0,90.23333333333333,7.00074822431176,90.22721895293046,1783.934648071,1755.3706122017509,1798.9672458827824,116.22306417338781,88.27305572496746,150.34613401451506,1800
7,2460704.70271378,2025-01-29T04:51:54.471,209.0,0.9448859178894712,5.703349282296651,136.55023923444975,5.703535007009972,136.48267008502918,1713.9832823384995,1583.5407428962624,1799.3649467200567,113.82936927247897,78.91014855175678,147.21237773778606,1800
8,2460704.7176320804,2025-01-29T05:13:23.412,161.0,0.9545177892613553,-10.111801242236027,148.5776397515528,-10.082722225786906,148.51291087661366,1768.397083014966,1683.983618465048,1799.8324372399054,106.56603462321728,94.72657426736727,124.14196280482705,1800
9,2460704.7297569443,2025-01-29T05:30:51.000,114.0,0.8576942835513667,6.473684210526315,165.89473684210526,6.481425445856006,165.88081112160418,1717.5805858742735,1614.4472851777393,1799.6913191002413,115.03849088991112,84.26580828845647,150.49189596871642,1800
10,2460704.7445044187,2025-01-29T05:52:05.182,17.0,0.9892861969111659,-13.647058823529413,175.88235294117646,-13.645150869460533,175.8750261249742,1779.7547980773058,1759.4313674837263,1798.1788611355028,96.83609208528254,95.45045902957243,98.95793291627854,1800
