label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460692.6512673614,2025-01-17T03:37:49.500,6.0,0.6855296187407375,4.333333333333334,1.5,4.333939661465379,1.500620407384588,1844.286794369713,1835.5779228470376,1848.801180600606,126.1923849206703,124.32108707797171,127.52016736678141,1850
2,2460692.6849550656,2025-01-17T04:26:20.118,1.0,0,-8.0,29.0,-8.0,29.0,1848.1494208406552,1848.1494208406552,1848.1494208406552,97.95680561709129,97.95680561709129,97.95680561709129,1850
3,2460692.7351164217,2025-01-17T05:38:34.059,1.0,0,-3.0,58.0,-3.0,58.0,1848.327272838261,1848.327272838261,1848.327272838261,132.05623525006763,132.05623525006763,132.05623525006763,1850
4,2460692.738871528,2025-01-17T05:43:58.500,1.0,0,-7.0,61.0,-7.0,61.0,1849.9969510323895,1849.9969510323895,1849.9969510323895,118.88629143008994,118.88629143008994,118.88629143008994,1850
5,2460692.7465555556,2025-01-17T05:55:02.400,310.0,0.8842583216772221,7.480645161290322,84.98387096774194,7.486592201113357,84.97963262533973,1817.1857153110004,1763.8054341801283,1849.995253359963,106.04918741813408,73.68179973483511,139.27693833049207,1850
6,2460692.7539236112,2025-01-17T06:05:39.000,2515.0,0.9881205283206695,0.6906560636182899,95.94115308151093,0.6045810809224861,95.76306602179959,1792.1547705601956,1663.9878980826047,1849.9175887940928,109.55132166406449,68.6869474471686,156.02186942783354,1850
7,2460692.7552369284,2025-01-17T06:07:32.471,1.0,0,1.0,100.0,1.0,100.0,1848.4599727643845,1848.4599727643845,1848.4599727643845,137.04281789956488,137.04281789956488,137.04281789956488,1850
8,2460692.783503352,2025-01-17T06:48:14.690,2.0,1.0,-6.5,118.0,-6.500351103852132,118.0,1846.1346980231538,1844.8383280150858,1847.4310680312217,115.10483238803519,114.3067362162375,115.9029285598329,1850
9,2460692.801783854,2025-01-17T07:14:34.125,1.0,0,-7.0,140.0,-7.0,140.0,1849.411352613453,1849.411352613453,1849.411352613453,120.34829068953142,120.34829068953142,120.34829068953142,1850
10,2460692.803416667,2025-01-17T07:16:55.200,1.0,0,-12.0,141.0,-12.0,141.0,1844.4598838932502,1844.4598838932502,1844.4598838932502,112.6801413886264,112.6801413886264,112.6801413886264,1850
11,2460692.8208333333,2025-01-17T07:42:00.000,1.0,0,12.0,151.0,12.0,151.0,1821.4417722365595,1821.4417722365595,1821.4417722365595,99.7665318780546,99.7665318780546,99.7665318780546,1850
12,2460692.8208333333,2025-01-17T07:42:00.000,5.0,0.9134685727996258,-13.600000000000001,153.2,-13.599100968512534,153.20194794436685,1839.4851869207923,1822.7673327705977,1845.7904793518653,117.76523550575425,114.315044415282,121.03833312032812,1850
13,2460692.8208333333,2025-01-17T07:42:00.000,1.0,0,-11.0,158.0,-11.0,158.0,1846.7332793149349,1846.7332793149349,1846.7332793149349,118.04973180607548,118.04973180607548,118.04973180607548,1850
14,2460692.8208333333,2025-01-17T07:42:00.000,1.0,0,-9.0,161.0,-9.0,161.0,1847.1624189507766,1847.1624189507766,1847.1624189507766,119.08236433008848,119.08236433008848,119.08236433008848,1850
15,2460692.8208333333,2025-01-17T07:42:00.000,60.0,0.9713881371081001,-12.716666666666665,166.9,-12.7119647375009,166.89846995155523,1830.5368557817844,1790.7953731919104,1849.4316770613361,117.49990440757804,107.77741963682605,128.877598723307,1850
16,2460692.8208333333,2025-01-17T07:42:00.000,1.0,0,-7.0,169.0,-7.0,169.0,1846.9722112785628,1846.9722112785628,1846.9722112785628,121.41643455468297,121.41643455468297,121.41643455468297,1850
17,2460692.8208333333,2025-01-17T07:42:00.000,1.0,0,-7.0,176.0,-7.0,176.0,1848.949475813337,1848.949475813337,1848.949475813337,126.3922821943242,126.3922821943242,126.3922821943242,1850
18,2460692.8208333333,2025-01-17T07:42:00.000,1.0,0,-9.0,176.0,-9.0,176.0,1846.6551190396308,1846.6551190396308,1846.6551190396308,123.70260786813562,123.70260786813562,123.70260786813562,1850
19,2460692.8208333333,2025-01-17T07:42:00.000,1.0,0,-8.0,178.0,-8.0,178.0,1848.7333920177502,1848.7333920177502,1848.7333920177502,121.68747807629056,121.68747807629056,121.68747807629056,1850
