label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460649.623579932,2024-12-05T02:57:57.306,6.0,0.9252741613028527,-6.333333333333332,19.166666666666657,-6.332973330385457,19.16668079835941,1845.8052301404878,1843.6319231097625,1848.5039359832738,111.41764136404775,108.79290799412588,113.18251035983037,1850
2,2460649.6814010413,2024-12-05T04:21:13.050,1.0,0,-8.0,71.0,-8.0,71.0,1840.9529355537188,1840.9529355537188,1840.9529355537188,112.24800597834763,112.24800597834763,112.24800597834763,1850
3,2460649.685776042,2024-12-05T04:27:31.050,3.0,1.0,-6.0,73.0,-6.0,72.99856120198096,1846.1511975718386,1841.6554471849222,1849.6241632426156,124.152460810042,123.46380454482964,124.68773518012746,1850
4,2460649.6928730616,2024-12-05T04:37:44.233,8.0,1.0,-14.0,77.5,-14.0,77.51452028938164,1811.691936278844,1781.2828641169494,1839.297971372638,94.39937634815334,92.73715444288013,96.54041379694293,1850
5,2460649.7080520834,2024-12-05T04:59:35.700,2161.0,0.9969154658007257,7.919481721425266,87.8047200370199,7.917413496336127,87.85405556269785,1749.0029573276904,1519.4906114769285,1849.9075237610384,103.55159455383661,63.59874606470177,164.95087193777192,1850
6,2460649.717210069,2024-12-05T05:12:46.950,97.0,0.9762051824331391,-12.443298969072163,96.5360824742268,-12.435307777297549,96.52696725336675,1800.9601261385967,1697.2952840191297,1849.2696165334285,92.40017223265401,87.23702263591333,99.467153430097,1850
7,2460649.73881536,2024-12-05T05:43:53.647,1.0,0,-14.0,121.0,-14.0,121.0,1846.846800505693,1846.846800505693,1846.846800505693,93.09833833120103,93.09833833120103,93.09833833120103,1850
8,2460649.75882831,2024-12-05T06:12:42.766,2.0,1.0,-3.0,136.5,-3.0,136.5001043671861,1848.8182260563988,1848.4323141446152,1849.2041379681823,116.36975634800744,115.90910183077563,116.83041086523926,1850
9,2460649.782116667,2024-12-05T06:46:14.880,5.0,0.9586907114045355,-3.8000000000000007,156.8,-3.800250515799494,156.79962078421,1846.2934560747271,1843.9808276684716,1848.0185818258922,110.49969463001143,108.65739841508963,113.92371213096976,1850
10,2460649.787580782,2024-12-05T06:54:06.980,5.0,0.816496580927726,-5.399999999999999,161.2,-5.399556557828792,161.19927756712897,1843.3106317646484,1839.6377861477297,1848.0665823262013,108.4215133167791,104.5017936195244,112.24936437474351,1850
11,2460649.7942903116,2024-12-05T07:03:46.683,35.0,0.9363702896393645,-3.3428571428571416,175.68571428571428,-3.3398131812031515,175.66004152294133,1820.8049368211166,1782.68999137596,1848.3705480529381,105.14227279374144,98.32290314427892,113.62122830483347,1850
