label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460702.5695833336,2025-01-27T01:40:12.000,12.0,0.878398737429958,-13.083333333333332,25.583333333333343,-13.078135224116597,25.585666131907033,1831.4704468385933,1791.3522012970943,1848.463739895765,88.94625790046558,83.7838655192532,93.84977452107029,1850
2,2460702.5695833336,2025-01-27T01:40:12.000,2.0,1.0,-5.0,31.5,-5.0,31.49966196872313,1826.4499739167006,1825.2151794830559,1827.6847683503454,112.63058891486435,111.41311018064047,113.84806764908822,1850
3,2460702.5695833336,2025-01-27T01:40:12.000,1.0,0,-3.0,32.0,-3.0,32.0,1848.2785480658429,1848.2785480658429,1848.2785480658429,119.21362316357798,119.21362316357798,119.21362316357798,1850
4,2460702.5695833336,2025-01-27T01:40:12.000,1.0,0,-5.0,34.0,-5.0,34.0,1849.294395732938,1849.294395732938,1849.294395732938,112.18146690957772,112.18146690957772,112.18146690957772,1850
5,2460702.5695833336,2025-01-27T01:40:12.000,1.0,0,-14.0,34.0,-14.0,34.0,1843.2113849433556,1843.2113849433556,1843.2113849433556,99.76116270835344,99.76116270835344,99.76116270835344,1850
6,2460702.573211806,2025-01-27T01:45:25.500,496.0,0.8578238073071935,6.699596774193548,37.9133064516129,6.615735084242564,37.99194077074418,1751.1519903372318,1610.004153524589,1849.7443027388538,111.01551997567657,60.5990935394094,177.48376026680748,1850
7,2460702.5740491454,2025-01-27T01:46:37.846,19.0,0.7683462561647383,-5.473684210526315,39.0,-5.4732771411548775,38.99825624417156,1837.4237895305112,1814.6036437252164,1849.075210686267,114.58960389624484,105.04763151271764,124.60562859596453,1850
8,2460702.5768402778,2025-01-27T01:50:39.000,1.0,0,-4.0,44.0,-4.0,44.0,1846.9149181770922,1846.9149181770922,1846.9149181770922,123.39816816071352,123.39816816071352,123.39816816071352,1850
9,2460702.579017361,2025-01-27T01:53:47.100,1.0,0,-4.0,50.0,-4.0,50.0,1842.9820053631158,1842.9820053631158,1842.9820053631158,124.01234709857883,124.01234709857883,124.01234709857883,1850
10,2460702.591371528,2025-01-27T02:11:34.500,1.0,0,12.0,72.0,12.0,72.0,1849.039640699189,1849.039640699189,1849.039640699189,83.59757395306369,83.59757395306369,83.59757395306369,1850
11,2460702.6013628477,2025-01-27T02:25:57.750,236.0,0.9214596748315235,9.004237288135593,88.94491525423729,9.004278548287573,88.94812800375334,1809.307848247336,1739.9340629438354,1849.7622101505124,104.93620372875414,76.69588658619675,156.83094907689366,1850
12,2460702.6190317846,2025-01-27T02:51:24.346,2.0,1.0,12.0,106.5,12.0,106.49992803081487,1846.7044906475694,1846.4386790128174,1846.9703022823217,95.34001914348144,93.89602445725767,96.7840138297052,1850
13,2460702.648735795,2025-01-27T03:34:10.773,260.0,0.9163850247550841,7.403846153846154,135.76923076923077,7.435254253497036,135.67227183110228,1755.6801977603584,1588.1184743139856,1849.7225737343663,106.79803039460649,74.93324392492462,151.2268456601875,1850
14,2460702.6608333336,2025-01-27T03:51:36.000,251.0,0.9622217835042722,-10.430278884462151,143.0398406374502,-10.416183002784862,143.07272203791848,1796.5591323219055,1703.1172668621423,1849.852497975065,98.50656833826915,87.38864241274145,119.11808854939459,1850
15,2460702.6913825753,2025-01-27T04:35:35.455,174.0,0.907685983672917,6.086206896551724,165.7528735632184,6.073158109511233,165.7789153182935,1764.3937131089551,1630.3334201313614,1849.6369431183361,122.92750897243639,83.99393868242078,159.87991471292048,1850
