label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460591.555847222,2024-10-08T01:20:25.200,43.0,0.942317000071709,-12.651162790697676,6.209302325581405,-12.641713430766217,6.227738443459998,1823.3473442206553,1770.7008032396454,1848.9422041514463,113.34272757683873,103.47618739411769,120.00462087575438,1850
2,2460591.555847222,2024-10-08T01:20:25.200,5.0,0.8366600265340756,-6.399999999999999,7.0,-6.4016030758244185,6.998939960751272,1836.0009392608754,1827.595528752281,1845.641083362747,133.4972035429076,128.02637530061938,137.2174393654788,1850
3,2460591.555847222,2024-10-08T01:20:25.200,198.0,0.3702477829764159,8.323232323232324,7.292929292929301,8.354915670869445,7.421858676782591,1721.0523889431909,1538.171920018382,1848.2608860844036,95.04088062965532,49.277505894354135,141.98767433262034,1850
4,2460590.915833333,2024-10-07T09:58:48.000,1.0,0,14.0,17.0,14.0,17.0,1847.933041977038,1847.933041977038,1847.933041977038,72.82025712367201,72.82025712367201,72.82025712367201,1850
5,2460590.915833333,2024-10-07T09:58:48.000,1.0,0,13.0,19.0,13.0,19.0,1841.317945250812,1841.317945250812,1841.317945250812,77.35794631138941,77.35794631138941,77.35794631138941,1850
6,2460590.392361111,2024-10-06T21:25:00.000,1.0,0,-8.0,36.0,-8.0,36.0,1847.4896729940115,1847.4896729940115,1847.4896729940115,90.90780600370661,90.90780600370661,90.90780600370661,1850
7,2460590.1931712963,2024-10-06T16:38:10.000,1479.0,0.8939584137357186,2.552400270453008,58.20757268424612,2.4982789931430105,58.11648016424374,1755.266900150629,1558.4000789366985,1849.9719687726226,93.2591043036035,57.04075469549426,129.56159716336288,1850
8,2460590.1931712963,2024-10-06T16:38:10.000,1.0,0,-13.0,60.0,-13.0,60.0,1847.3886525296637,1847.3886525296637,1847.3886525296637,70.89565611291893,70.89565611291893,70.89565611291893,1850
9,2460589.7931944444,2024-10-06T07:02:12.000,1.0,0,-14.0,75.0,-14.0,75.0,1844.9483644072416,1844.9483644072416,1844.9483644072416,58.39618845764821,58.39618845764821,58.39618845764821,1850
10,2460589.7931944444,2024-10-06T07:02:12.000,1.0,0,-12.0,77.0,-12.0,77.0,1849.5305681930229,1849.5305681930229,1849.5305681930229,60.44886940943441,60.44886940943441,60.44886940943441,1850
11,2460589.7931944444,2024-10-06T07:02:12.000,1.0,0,-13.0,86.0,-13.0,86.0,1845.9601950475264,1845.9601950475264,1845.9601950475264,59.788043684590974,59.788043684590974,59.788043684590974,1850
12,2460593.9908386753,2024-10-10T11:46:48.462,932.0,0.551220151032173,0.983905579399142,104.5,0.7828840715165093,104.62162108469913,1717.1918472892778,1498.2674448194227,1849.691861149761,105.25384841159935,53.32850080368397,136.4851373807346,1850
13,2460593.1183593753,2024-10-09T14:50:26.250,599.0,0.8072625176248281,4.624373956594324,151.5542570951586,4.552203512654774,151.50339018643743,1779.1356982007376,1634.4984125649073,1849.9798148997434,94.25516787123658,55.874712859416874,123.6666342559518,1850
14,2460592.3600126263,2024-10-08T20:38:25.091,50.0,0.80859475926028,5.08,178.0,5.074628285543898,177.98155262190514,1801.87687214652,1734.4227302163815,1849.7838634981094,99.1218792079272,87.80073129143929,112.25908414270712,1850
