label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460592.711180555,2024-10-09T05:04:06.000,3.0,1.0,-13.0,168.0,-13.000286914568107,167.9997130854319,2034.1844354191496,2031.7282429997076,2037.345908811816,112.01052548498468,110.54052586903354,114.11821918624538,2030
2,2460592.5569694443,2024-10-09T01:22:02.160,1.0,0.0,-13.0,175.0,-13.0,175.0,2034.9372059805808,2034.9372059805808,2034.9372059805808,119.28762614544344,119.28762614544344,119.28762614544344,2030
3,2460592.195881944,2024-10-08T16:42:04.200,1.0,0.0,-14.0,180.0,-14.0,180.0,2035.439424970917,2035.439424970917,2035.439424970917,125.19276852981253,125.19276852981253,125.19276852981253,2030
1,2460600.016388889,2024-10-16T12:23:36.000,102.0,0.8601450674322684,-6.431372549019606,7.362745098039227,-6.434089945383562,7.325455754856819,2069.6986244710447,2030.4080007231096,2146.7984162720536,158.06007716357342,126.84303544012698,172.72551923865967,2030
2,2460598.0193803417,2024-10-14T12:27:54.462,1122.0,0.6654075333111034,-0.0748663101604272,94.24153297682707,-0.3401622427228883,94.74161142805268,2251.601554920333,2030.555366954616,2779.123621005036,84.9506430171536,6.96446085964887,177.10284649184712,2030
1,2460610.8315694444,2024-10-27T07:57:27.600,2.0,1.0,-2.5,158.0,-2.499896644671473,158.0,2031.8820486138973,2031.4620369405689,2032.3020602872257,101.28566309728896,100.55385155479972,102.0174746397782,2030
2,2460610.832569445,2024-10-27T07:58:54.000,1.0,0.0,-1.0,160.0,-1.0,160.0,2031.8817320787723,2031.8817320787723,2031.8817320787723,102.55554721796015,102.55554721796015,102.55554721796015,2030
1,2460632.828361111,2024-11-18T07:52:50.400,66.0,0.778270580283783,6.090909090909092,35.606060606060595,6.104019873908884,35.60493542682005,2057.570188413988,2030.5598090929368,2100.4248850995123,153.47922367358618,132.2159800115412,173.99450511310746,2030
2,2460632.842893518,2024-11-18T08:13:46.000,67.0,0.8705629555678964,-9.552238805970148,59.74626865671642,-9.551309618256308,59.75012118599128,2059.210267482964,2031.2504788094016,2096.294957876286,116.7308838481796,105.40526550388624,131.24501905591407,2030
1,2460642.70001634,2024-11-28T04:48:01.412,118.0,0.8498116031334796,-1.1355932203389827,58.593220338983045,-1.130133119655525,58.60302116731967,2078.723752786429,2030.3375719977169,2144.437670334348,140.15432999493052,130.13839101424514,147.06769493870218,2030
1,2460647.6313888887,2024-12-03T03:09:12.000,104.0,0.8463768249517798,-1.7980769230769234,63.99038461538461,-1.796258114482942,63.98852166216732,2078.53583122858,2030.1633138738207,2131.9659937356164,135.695502776181,121.01956684378548,141.5606822558858,2030
2,2460647.639392361,2024-12-03T03:20:43.500,28.0,0.7753591339821466,-4.464285714285715,79.46428571428571,-4.464179828141543,79.4665804290827,2049.560926866944,2031.1640384671327,2079.9524397302007,132.6341695199917,118.2989478047582,139.32898377951406,2030
1,2460649.6416666666,2024-12-05T03:24:00.000,2.0,1.0,-6.5,38.0,-6.500288488913032,38.0,2031.3226310226844,2030.150602906997,2032.494659138372,114.8317492248234,112.38180297684758,117.2816954727992,2030
2,2460649.6901510414,2024-12-05T04:33:49.050,147.0,0.9623441741971784,-3.870748299319729,74.4421768707483,-3.887194466887767,74.50058319997942,2086.4094459401995,2030.693749492586,2223.00716660252,132.9982825051951,103.02232467351772,144.09131907604132,2030
1,2460681.647084811,2025-01-06T03:31:48.128,22.0,0.7980471361014494,8.59090909090909,56.227272727272734,8.590523880956729,56.22596385669179,2055.3806026232387,2030.6509381574751,2086.21521656516,143.13254828142178,126.00382002061784,156.40477133372,2030
2,2460681.66375,2025-01-06T03:55:48.000,18.0,0.820104648572894,-3.833333333333332,72.44444444444444,-3.833639025939824,72.44477411061482,2041.0379422916903,2030.522400369095,2054.188867174844,117.50897234637216,110.94515372186372,123.98590620715508,2030
3,2460681.6933559785,2025-01-06T04:38:25.957,156.0,0.9731731448078697,-8.775641025641026,95.31410256410255,-8.761226438759717,95.26304951572232,2063.7187586096625,2030.023829984949,2161.7972658602607,110.68443171629936,98.75652448038502,127.23148868536629,2030
