label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460984.7722222223,2025-11-05T06:32:00.000,3.0,0.816496580927726,7.666666666666667,56.33333333333333,7.666133119584052,56.334679485988914,1740.19981270835,1730.3866533112578,1747.2275365057326,91.281801518652,87.93614500899177,97.48708425962188,1750
2,2460984.7722222223,2025-11-05T06:32:00.000,1.0,0,11.0,57.0,11.0,57.0,1746.355466951207,1746.355466951207,1746.355466951207,80.27751623642759,80.27751623642759,80.27751623642759,1750
3,2460984.795052083,2025-11-05T07:04:52.500,259.0,0.5254364987622311,8.038610038610038,111.57915057915058,8.029022276037896,111.57958997652811,1728.3625538884592,1701.4963780599112,1749.9543617604143,100.51429195081789,66.58405828785656,130.59800183118637,1750
4,2460984.804557292,2025-11-05T07:18:33.750,2.0,1.0,2.5,131.5,2.500421548555675,131.50042154855566,1748.3421699265436,1746.8681476934298,1749.8161921596577,137.7895470522218,136.6154493334164,138.96364477102722,1750
5,2460984.8061079546,2025-11-05T07:20:47.727,14.0,0.5705583993798178,5.071428571428571,134.21428571428572,5.0715840384222854,134.21394108273876,1746.6515210857517,1742.3125691277596,1749.4785085938115,130.14291388029903,120.94146705433195,138.53676376109445,1750
6,2460984.8107026145,2025-11-05T07:27:24.706,116.0,0.83347609546408,11.525862068965518,142.57758620689657,11.524862475433153,142.5739919235956,1739.116131040491,1723.1341385594396,1749.859460817041,99.00543781182694,79.21145888994087,130.90500897760558,1750
7,2460984.8118055556,2025-11-05T07:29:00.000,7.0,0.377964473009227,3.7142857142857135,145.0,3.714255318625259,144.9992016898134,1746.8386255658684,1742.1711734437931,1749.5463784746883,128.33121225442432,125.43053685187664,132.25401475710458,1750
8,2460984.8152146465,2025-11-05T07:33:54.545,2.0,1.0,4.5,149.5,4.500275494401858,149.49972450559815,1748.7264290301982,1747.76290034704,1749.6899577133565,139.38272870189473,134.25681317465373,144.50864422913577,1750
9,2460984.8180555557,2025-11-05T07:38:00.000,1.0,0,12.0,154.0,12.0,154.0,1746.3863335675987,1746.3863335675987,1746.3863335675987,98.08401392455315,98.08401392455315,98.08401392455315,1750
10,2460984.8180555557,2025-11-05T07:38:00.000,2.0,1.0,7.0,158.5,7.0,158.4991958063943,1746.4824702587357,1743.6734501886579,1749.2914903288136,145.30684783923851,143.86938914977284,146.74430652870421,1750
11,2460984.8180555557,2025-11-05T07:38:00.000,31.0,0.8536913533846103,13.387096774193548,159.1290322580645,13.385569241810762,159.12366404954608,1739.2597810306072,1720.8680266124577,1749.6310174857826,113.00752075647348,93.55126563341453,139.40446654385127,1750
