label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2461023.697222222,2025-12-14T04:44:00.000,2.0,1.0,-1.5,21.0,-1.499904826906679,21.0,1747.6624079393996,1747.3297470645145,1747.9950688142849,118.2317913670171,116.43582609091744,120.02775664311675,1750
2,2461023.697222222,2025-12-14T04:44:00.000,3.0,1.0,15.0,22.0,15.0,22.00423712896921,1740.6519430928763,1727.6853693705605,1749.8114696906555,70.57133046622768,69.53293137529543,71.21597195585211,1750
3,2461023.697222222,2025-12-14T04:44:00.000,27.0,0.7537471144461858,3.0,23.037037037037038,2.999853384281682,23.043039879837437,1731.535880384799,1693.2342784360255,1747.9812859497288,137.859540776235,113.07505464269765,148.4093394797218,1750
4,2461023.7099826387,2025-12-14T05:02:22.500,7.0,0.9560502988114807,-3.0,51.85714285714286,-3.000304938317388,51.857194547760855,1744.5192311451906,1739.1777193707155,1749.8018844874439,123.19334094668002,121.89534155804287,124.27079754949865,1750
5,2461023.7118055555,2025-12-14T05:05:00.000,5.0,0.816496580927726,4.4,56.2,4.400097804912718,56.200360135519986,1743.1273754663484,1738.4112253927276,1745.903847211699,126.36061051005053,123.16243501644112,129.05822995573772,1750
6,2461023.7128596227,2025-12-14T05:06:31.071,2.0,1.0,4.0,60.5,4.0,60.49997885264689,1747.9273482368126,1747.8534201631117,1748.0012763105133,141.22435486424231,139.53978899074414,142.9089207377405,1750
7,2461023.719184028,2025-12-14T05:15:37.500,1.0,0,-3.0,71.0,-3.0,71.0,1748.7892068921417,1748.7892068921417,1748.7892068921417,126.56939908248165,126.56939908248165,126.56939908248165,1750
8,2461023.7228906252,2025-12-14T05:20:57.750,4.0,1.0,-2.0,75.5,-2.0,75.50049529100178,1745.3359479735918,1743.4410728944881,1747.2813032069844,131.52916002715438,130.75713405511107,131.95073946937146,1750
9,2461023.7259232956,2025-12-14T05:25:19.773,2.0,1.0,-2.0,79.5,-2.0,79.50029743529852,1744.226374510139,1743.1887855253765,1745.2639634949016,132.63236015447848,132.39627844137394,132.86844186758302,1750
10,2461023.7339676814,2025-12-14T05:36:54.808,25.0,0.5407890810553402,7.0,93.16,7.001610109887279,93.15840359448751,1730.7331281602499,1708.4281637295242,1749.274848616915,119.5233569448672,99.89230138286231,130.54676696289005,1750
11,2461023.7621728103,2025-12-14T06:17:31.731,1.0,0,-1.0,118.0,-1.0,118.0,1749.749459906014,1749.749459906014,1749.749459906014,134.055793934927,134.055793934927,134.055793934927,1750
12,2461023.767396542,2025-12-14T06:25:03.061,12.0,0.8610218993775515,-2.0,123.5,-1.9993098341137596,123.49905512931,1745.795780249252,1738.9072934574413,1749.9454193654144,141.8092042691508,136.4819511466558,146.320876655623,1750
13,2461023.7710416666,2025-12-14T06:30:18.000,4.0,0.0,-2.5,128.5,-2.499474560779486,128.5001772051867,1745.0761342785177,1742.9427723470212,1748.446442378802,147.2424440363417,146.64541098649002,147.99665485106155,1750
14,2461023.793402778,2025-12-14T07:02:30.000,78.0,0.9449827819170251,0.2820512820512828,169.19230769230768,0.28871583028389125,169.1776676953948,1728.6427425399684,1686.3928925074708,1749.642761427753,130.64282163852525,123.30721947902612,137.78584429747463,1750
15,2461023.798042929,2025-12-14T07:09:10.909,1.0,0,5.0,177.0,5.0,177.0,1742.3320471901886,1742.3320471901886,1742.3320471901886,150.818819774539,150.818819774539,150.818819774539,1750
