label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max,threshold
1,2460743.5975,2025-03-09T02:20:24.000,103.0,0.8502499848564408,3.6213592233009706,42.05825242718447,3.6092944270213554,42.07521957124291,1723.6933921091495,1663.6907649298003,1749.8522301646985,125.12998324704002,83.26820827342299,154.98151305951924,1750
2,2460743.6019658125,2025-03-09T02:26:49.846,5.0,0.787091262435293,-4.0,53.8,-3.999595558713537,53.80048193898138,1743.1562481034357,1736.887746703936,1746.6102244981355,120.25894789688782,117.73021824383817,121.80069777036873,1750
3,2460743.603849827,2025-03-09T02:29:32.625,1.0,0,-3.0,57.0,-3.0,57.0,1749.7917991746574,1749.7917991746574,1749.7917991746574,121.34213276298016,121.34213276298016,121.34213276298016,1750
4,2460743.6043300657,2025-03-09T02:30:14.118,118.0,0.8513521393266542,10.618644067796609,58.11864406779661,10.604297508675248,58.133093797499996,1722.017338657957,1677.6814127707305,1749.7077608498869,100.17318849014967,76.29200394274534,129.1226486157033,1750
5,2460743.604756945,2025-03-09T02:30:51.000,4.0,1.0,3.0,62.5,3.0,62.502536067456404,1743.7606628453657,1735.6162469414328,1747.387893471436,123.48020870400616,122.30745371721099,124.39361669740221,1750
6,2460743.6180176768,2025-03-09T02:49:56.727,1.0,0,-14.0,83.0,-14.0,83.0,1740.960531535658,1740.960531535658,1740.960531535658,103.89661335299097,103.89661335299097,103.89661335299097,1750
7,2460743.6245918027,2025-03-09T02:59:24.732,1.0,0,9.0,94.0,9.0,94.0,1745.9320760520166,1745.9320760520166,1745.9320760520166,84.52402089087978,84.52402089087978,84.52402089087978,1750
8,2460743.627486111,2025-03-09T03:03:34.800,3.0,1.0,-14.0,101.0,-14.0,101.00003814395247,1743.932828491239,1739.5344436944765,1746.2318016259785,93.07669447941556,91.43961531730294,95.4952581588088,1750
9,2460743.633433494,2025-03-09T03:12:08.654,146.0,0.570079815359413,9.63013698630137,108.94520547945206,9.623904403789254,108.94064384923954,1715.7027579051642,1677.1853213464217,1749.7394742688716,82.55073431658168,57.17081501298593,111.37266793857725,1750
10,2460743.633433494,2025-03-09T03:12:08.654,16.0,0.9902886315988815,-13.75,109.3125,-13.749237709211329,109.31138360798919,1737.1526490795445,1720.9338196309254,1749.982111255067,90.2032345151013,87.65856850425936,92.95058935308174,1750
11,2460743.6543315966,2025-03-09T03:42:14.250,4.0,0.9128709291752769,12.75,128.25,12.749891563287958,128.24990590965123,1748.6316112114125,1747.8733789831658,1749.389612217936,64.05944723760709,59.70582152034487,68.04807818187982,1750
12,2460743.658502907,2025-03-09T03:48:14.651,100.0,0.8805691459192706,8.52,138.25,8.521735604059852,138.2441081003688,1721.151451265376,1680.0970810042884,1749.6564895473239,94.80392123301199,61.68415947721402,130.64576955155803,1750
