label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460647.6117951386,2024-12-03T02:40:59.100,19.0,0.9173135176498222,6.105263157894736,31.10526315789474,6.108233484874219,31.11070201811151,147.36937279244376,145.03969892781677,151.80551584974754,1783.7450792361717,1752.2004663795658,1816.4514933204102
2,2460647.7036125576,2024-12-03T04:53:12.125,24.0,0.8675084047613414,6.583333333333334,130.58333333333334,6.583130951927236,130.58169942901816,148.47902947620958,145.40767532729228,152.00675834039447,1845.8786752464573,1738.0130585278152,1955.3060876143447
3,2460647.7586642154,2024-12-03T06:12:28.588,4.0,0.9128709291752769,5.25,181.25,5.248553533506804,181.24708054772194,147.27200580789048,146.41990972074345,147.89913662937226,1931.7417245168285,1918.808182445381,1945.8819798471818
4,2460647.781701389,2024-12-03T06:45:39.000,45.0,0.8555895335501319,3.7111111111111104,201.51111111111112,3.711836175567507,201.50811779856107,150.93392363265968,145.00406831574676,158.5210088090339,1851.6388924405067,1720.8443615893696,1904.3170550925745
