0, 0.999855
1, 0.999539
2, 0.998939
3, 0.998654
4, 0.998129
5, 0.997977
6, 0.997455
7, 0.996456
8, 0.99595
9, 0.995799
10, 0.994632
11, 0.9934
12, 0.992801
13, 0.992267
14, 0.991884
15, 0.991542
16, 0.990543
17, 0.989141
18, 0.987288
19, 0.984991
20, 0.983058
21, 0.982772
22, 0.982433
23, 0.982164
24, 0.981966
25, 0.983191
26, 0.98432
27, 0.985882
28, 0.986906
29, 0.986602
30, 0.986538
31, 0.986538
32, 0.986992
33, 0.987557
34, 0.987543
35, 0.987484
36, 0.988062
37, 0.989083
38, 0.989184
39, 0.989199
40, 0.989412
41, 0.990034
42, 0.989929
43, 0.988887
44, 0.988313
45, 0.987104
46, 0.985665
47, 0.984258
48, 0.983134
49, 0.983042
50, 0.983505
51, 0.984997
52, 0.987591
53, 0.990692
54, 0.993149
55, 0.995059
56, 0.99732
57, 0.998422
58, 0.999561
59, 1.00056
60, 1.0018
61, 1.00269
62, 1.00292
63, 1.00357
64, 1.00353
65, 1.00409
66, 1.00472
67, 1.00447
68, 1.00413
69, 1.00344
70, 1.00264
71, 1.00246
72, 1.00196
73, 1.00091
74, 1.0002
75, 1.00056
76, 0.999989
77, 0.999204
78, 0.999
79, 0.999309
80, 0.99904
81, 0.999103
82, 0.999137
83, 0.998862
84, 0.998902
85, 0.998731
86, 0.99787
87, 0.997148
88, 0.996783
89, 0.99637
90, 0.995968
