-44.50000,0.38091,0.11294
-43.50000,0.41630,0.10547
-42.50000,0.42045,0.09629
-41.50000,0.41179,0.08642
-40.50000,0.42136,0.08040
-39.50000,0.40850,0.07512
-38.50000,0.41805,0.07375
-37.50000,0.44010,0.07092
-36.50000,0.44032,0.06859
-35.50000,0.44779,0.06812
-34.50000,0.46026,0.06476
-33.50000,0.46417,0.06537
-32.50000,0.45380,0.06393
-31.50000,0.43908,0.06375
-30.50000,0.42245,0.06473
-29.50000,0.41683,0.06027
-28.50000,0.41372,0.05835
-27.50000,0.40060,0.05850
-26.50000,0.40896,0.05779
-25.50000,0.41148,0.05599
-24.50000,0.41239,0.05610
-23.50000,0.43540,0.05483
-22.50000,0.45834,0.05400
-21.50000,0.49693,0.05187
-20.50000,0.49386,0.05212
-19.50000,0.46283,0.05088
-18.50000,0.44982,0.05170
-17.50000,0.43334,0.05213
-16.50000,0.43407,0.05417
-15.50000,0.44063,0.05336
-14.50000,0.45205,0.05377
-13.50000,0.44729,0.05159
-12.50000,0.44383,0.04863
-11.50000,0.46919,0.04963
-10.50000,0.49311,0.05061
-9.50000,0.48683,0.05164
-8.50000,0.47334,0.05001
-7.50000,0.48146,0.05173
-6.50000,0.48969,0.05283
-5.50000,0.50067,0.05072
-4.50000,0.51226,0.05091
-3.50000,0.49391,0.05117
-2.50000,0.46692,0.04979
-1.50000,0.44355,0.05035
-0.50000,0.48009,0.04940
0.50000,0.48187,0.05029
1.50000,0.48899,0.04811
2.50000,0.50551,0.04887
3.50000,0.50252,0.04923
4.50000,0.48578,0.04690
5.50000,0.46988,0.04742
6.50000,0.42972,0.04524
7.50000,0.37447,0.04424
8.50000,0.32959,0.04311
9.50000,0.25280,0.04346
10.50000,0.21946,0.04298
11.50000,0.19887,0.04190
12.50000,0.20312,0.03889
13.50000,0.21965,0.04107
14.50000,0.22742,0.04125
15.50000,0.22151,0.03974
16.50000,0.23933,0.03754
17.50000,0.24962,0.03533
18.50000,0.25926,0.03572
19.50000,0.26902,0.03445
20.50000,0.28664,0.03485
21.50000,0.29924,0.03470
22.50000,0.29277,0.03286
23.50000,0.30439,0.03540
24.50000,0.33371,0.03405
25.50000,0.37192,0.03624
26.50000,0.38538,0.03745
27.50000,0.36439,0.03827
28.50000,0.38077,0.03908
29.50000,0.38949,0.03973
30.50000,0.35168,0.03931
31.50000,0.33311,0.04159
32.50000,0.33859,0.04318
33.50000,0.36334,0.04526
34.50000,0.39199,0.04697
35.50000,0.39168,0.05037
36.50000,0.38287,0.05353
37.50000,0.36755,0.05426
38.50000,0.35975,0.05774
39.50000,0.36936,0.06235
40.50000,0.37102,0.06712
41.50000,0.37941,0.06999
42.50000,0.39418,0.07496
43.50000,0.39481,0.08276
44.50000,0.42104,0.08871
