-72.168, 4.134
-63.776, 4.196
-57.063, 4.276
-45.986, 4.802
-40.726, 4.803
-36.252, 4.768
-31.552, 4.944
-27.189, 5.47
-22.937, 5.724
-18.685, 5.891
-14.434, 5.874
-10.294, 5.717
-6.378, 5.761
-1.902, 5.98
2.014, 5.701
5.93, 4.948
10.294, 4.589
14.434, 4.546
18.797, 4.433
23.049, 4.644
27.636, 4.767
32.448, 4.811
36.923, 4.733
41.958, 4.724
47.329, 4.664
53.371, 4.603
60.084, 4.437
68.811, 4.141

