label,avglat,avglon,avgfNH3,avgstr,strcoef0,strcoef1,avgPCld,stdfNH3,stdPCld
1,4.784999999999999,4.784999999999999,142.55209911666668,147.236,0.030926035030813308,-75951.75188886683,1837.3596766815476,2.491410961276515,43.756147737561506
2,4.556666666666667,4.556666666666667,142.55209911666668,143.94,0.024976195467793973,-61314.724197893884,1837.3596766815476,2.491410961276515,43.756147737561506
3,4.5175,4.5175,142.55209911666668,143.2025,0.07122529179305552,-175118.9742468273,1837.3596766815476,2.491410961276515,43.756147737561506
4,4.1085714285714285,4.1085714285714285,142.55209911666668,140.23999999999998,0.058966377216424774,-144956.63355558968,1837.3596766815476,2.491410961276515,43.756147737561506
5,3.4409407374999996,3.4409407374999996,142.55209911666668,142.28579293333334,-0.006555413557071308,16272.938265628267,1837.3596766815476,2.491410961276515,43.756147737561506
7,3.7466666666666666,3.7466666666666666,142.55209911666668,139.95000000000002,0.024906620142565117,-61146.80006365323,1837.3596766815476,2.491410961276515,43.756147737561506
8,4.25,4.25,142.55209911666668,139.3325,0.04263009364992624,-104758.57000955309,1837.3596766815476,2.491410961276515,43.756147737561506
