Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,12,22,-12,318,99.57653888080765,1795.1195505625449,0.6360784530639648
1,2024-12-02T04:27:09.000,2460646.6855208334,21,20,-21,320,93.12504874900637,1684.7440146918846,0.6235294342041016
2,N/A,0.0,6,17,-6,323,99.71772092166816,1822.1239936059421,0.6596078634262085
3,N/A,0.0,14,14,-14,326,96.49565023599153,1826.1521513900357,0.677647078037262
4,2024-12-02T04:37:36.000,2460646.6927777776,21,11,-21,329,92.18910289048983,1674.6050527770446,0.6321568846702575
