label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,0.0,-04713-11-24T12:00:00.000,59.0,0.9311359836587401,7.288135593220339,21.254237288135585,7.30648451749754,21.26250332757496,1722.6800928296564,1667.1794298778643,1749.4558924840012,70.40205520128275,27.913989861351023,95.15444287587829
2,0.0,-04713-11-24T12:00:00.000,1.0,0,-7.0,22.0,-7.0,22.0,1735.0266249064077,1735.0266249064077,1735.0266249064077,80.21274594292505,80.21274594292505,80.21274594292505
3,2460610.7174305557,2024-10-27T05:13:06.000,1.0,0,10.0,24.0,10.0,24.0,1741.2469277436967,1741.2469277436967,1741.2469277436967,63.69833245058297,63.69833245058297,63.69833245058297
4,2460610.7174305557,2024-10-27T05:13:06.000,1.0,0,-8.0,24.0,-8.0,24.0,1727.6568710374543,1727.6568710374543,1727.6568710374543,85.98911549526323,85.98911549526323,85.98911549526323
5,2460610.7174305557,2024-10-27T05:13:06.000,1.0,0,-5.0,25.0,-5.0,25.0,1749.741878974064,1749.741878974064,1749.741878974064,86.26305391769722,86.26305391769722,86.26305391769722
6,2460610.7174305557,2024-10-27T05:13:06.000,4.0,0.9128709291752769,4.75,26.75,4.749799202612342,26.748892927630664,1742.8921550054097,1736.7034794596482,1747.5514751068013,88.29500845557729,82.18170481603862,93.8567785640264
7,2460610.7174305557,2024-10-27T05:13:06.000,3.0,0.816496580927726,2.333333333333334,28.666666666666686,2.329767465437765,28.66487085041058,1737.0289452092802,1718.4468979610938,1746.387099660449,91.20033771398835,88.79876679787321,94.61641316652995
8,2460610.7174305557,2024-10-27T05:13:06.000,2.0,1.0,8.0,29.5,8.0,29.50001194637491,1740.1971505171905,1740.1555724220289,1740.2387286123521,72.06885493720489,70.78069160133755,73.35701827307224
9,2460610.723263889,2024-10-27T05:21:30.000,1.0,0,6.0,36.0,6.0,36.0,1748.6469639113136,1748.6469639113136,1748.6469639113136,88.54633344216906,88.54633344216906,88.54633344216906
10,2460610.7327083335,2024-10-27T05:35:06.000,351.0,0.9598489178715064,8.763532763532764,53.891737891737876,8.767404526079181,53.80455714085025,1710.8021939871269,1626.6279544903678,1749.6764817166043,70.99430111702469,29.650400188226293,113.40165032378114
11,2460610.7493194444,2024-10-27T05:59:01.200,74.0,0.8443080230243704,0.25675675675675613,90.31081081081084,0.259663548838418,90.31126435704829,1738.4441594158352,1716.1896790890983,1749.8875264193891,91.88179350568937,74.93254826916828,103.67265669571623
12,2460610.7657916667,2024-10-27T06:22:44.400,1.0,0,4.0,99.0,4.0,99.0,1744.077363180692,1744.077363180692,1744.077363180692,108.63681605189018,108.63681605189018,108.63681605189018
13,2460610.774236111,2024-10-27T06:34:54.000,215.0,0.7336387044858678,5.4511627906976745,110.40465116279069,5.423988391250221,110.377144503805,1711.960210761565,1639.2122463648127,1749.8600153092395,106.0566454526415,86.64537105151453,124.09989455929046
14,2460610.774236111,2024-10-27T06:34:54.000,1.0,0,-1.0,115.0,-1.0,115.0,1749.2357219242936,1749.2357219242936,1749.2357219242936,103.51830735080698,103.51830735080698,103.51830735080698
15,2460610.8821527776,2024-10-27T09:10:18.000,18.0,0.8827193406978215,11.666666666666666,232.05555555555554,11.664732851696648,232.04625853208398,1735.8977047800422,1700.119922121224,1749.9312988606591,76.82843073703437,69.39117640661158,85.09819647020444
16,2460610.8821527776,2024-10-27T09:10:18.000,1.0,0,14.0,236.0,14.0,236.0,1749.7015056956614,1749.7015056956614,1749.7015056956614,73.20869327001803,73.20869327001803,73.20869327001803
17,0.0,-04713-11-24T12:00:00.000,4.0,0.9746687158738291,10.25,239.5,10.251187696031046,239.50190946942166,1737.1687856466929,1731.4401222535155,1745.4216995345698,80.72581554942622,75.25501179452655,86.73802699734169
