Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-18T06:50:06.000,2460632.7847916665,17,25,-2,25,145.05053694607633,2000.410244678912,0.4979501075365326
1,2024-11-18T06:50:06.000,2460632.7847916665,6,14,9,36,148.02280172106992,2087.0890628887964,0.3898039281368256
