Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,10,25,-10,312,106.70310328171696,1924.9510013106178,0.42753102219834616
1,2024-11-29T07:08:30.000,2460643.7975694444,17,13,-17,324,119.17807049169392,1853.1867648758696,0.347450989484787
2,N/A,0.0,12,9,-12,328,115.7718986459768,1911.5055857903776,0.40941177010536195
