label,avglat,avglon,avgarea,areacoef0,areacoef1,avgfNH3,avgPCld,stdfNH3,stdPCld
1,4.784999999999999,4.784999999999999,143.6,0.44801708899570697,-1102281.8158517347,142.55209911666668,1837.3596766815476,2.491410961276515,43.756147737561506
2,4.556666666666667,4.556666666666667,126.16666666666667,0.7151441836169865,-1759621.681666272,142.55209911666668,1837.3596766815476,2.491410961276515,43.756147737561506
3,4.5175,4.5175,110.875,1.3872593019863146,-3413481.106972215,142.55209911666668,1837.3596766815476,2.491410961276515,43.756147737561506
4,4.1085714285714285,4.1085714285714285,63.142857142857146,0.8526106772929839,-2097931.5021465304,142.55209911666668,1837.3596766815476,2.491410961276515,43.756147737561506
5,3.4409407374999996,3.4409407374999996,120.0,0.25524610844088785,-627954.2220796217,142.55209911666668,1837.3596766815476,2.491410961276515,43.756147737561506
7,3.7466666666666666,3.7466666666666666,105.33333333333333,2.5758535458723233,-6338197.156640464,142.55209911666668,1837.3596766815476,2.491410961276515,43.756147737561506
8,4.25,4.25,56.75,1.4083688016236595,-3465451.3125296817,142.55209911666668,1837.3596766815476,2.491410961276515,43.756147737561506
