label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460619.7062847223,2024-11-05T04:57:03.000,2.0,1.0,-5.0,17.5,-5.0,17.499551216103384,1956.7829345079876,1955.0265891675353,1958.53927984844,115.9519736125495,114.82359258275405,117.08035464234496
2,2460619.7062847223,2024-11-05T04:57:03.000,1.0,0,-7.0,18.0,-7.0,18.0,1950.34677013782,1950.34677013782,1950.34677013782,106.86012235136002,106.86012235136002,106.86012235136002
3,2460619.7152972226,2024-11-05T05:10:01.680,1.0,0,-12.0,25.0,-12.0,25.0,1951.184843947261,1951.184843947261,1951.184843947261,111.4513797946609,111.4513797946609,111.4513797946609
4,2460619.7152972226,2024-11-05T05:10:01.680,2.0,1.0,-4.0,25.5,-4.0,25.499001262009983,1954.7464666186966,1950.8419075046347,1958.6510257327582,121.9216068584487,121.1764964805321,122.6667172363653
5,2460619.717013889,2024-11-05T05:12:30.000,1.0,0,-1.0,27.0,-1.0,27.0,1951.656314383228,1951.656314383228,1951.656314383228,127.65688755848208,127.65688755848208,127.65688755848208
6,2460619.717013889,2024-11-05T05:12:30.000,1.0,0,-10.0,27.0,-10.0,27.0,1955.3889783545947,1955.3889783545947,1955.3889783545947,116.67166186646075,116.67166186646075,116.67166186646075
7,2460619.717013889,2024-11-05T05:12:30.000,19.0,0.7109946380280647,8.68421052631579,27.84210526315792,8.685281550522202,27.841409083366216,1970.8095943422056,1950.285282138688,2006.818374596058,136.93954922690077,118.57926916009798,149.70632708554243
8,2460619.717013889,2024-11-05T05:12:30.000,13.0,0.8183781100017365,-12.53846153846154,29.461538461538453,-12.538812367753263,29.46175599651798,1956.9087002815052,1950.2030597752644,1969.7411482594955,112.99298090172721,108.2313984278586,116.2843419547665
9,2460619.717013889,2024-11-05T05:12:30.000,2.0,1.0,-1.5,30.5,-1.499467859287158,30.499467859287165,1953.0968931376967,1951.0182483917627,1955.1755378836308,124.53068332457269,124.09875651629186,124.96261013285353
10,2460619.717013889,2024-11-05T05:12:30.000,17.0,0.9120387931824894,1.3529411764705888,40.35294117647061,1.3533167179914685,40.35114132288288,1960.4851106522538,1951.4581078138601,1972.2179461368046,135.0297222810478,131.2837678616626,138.0767879008938
11,2460619.7277430557,2024-11-05T05:27:57.000,1.0,0,-5.0,51.0,-5.0,51.0,1953.1805295025035,1953.1805295025035,1953.1805295025035,117.05624923083545,117.05624923083545,117.05624923083545
12,2460619.7277430557,2024-11-05T05:27:57.000,79.0,0.9846649783443339,-12.658227848101266,51.13924050632909,-12.661681965207517,51.15559279334053,1968.063249338575,1950.1768729561434,1997.053886681474,108.42607626689916,98.5821509010235,113.08397865773613
13,2460619.729636438,2024-11-05T05:30:40.588,2.0,1.0,-6.5,54.5,-6.49990096562923,54.50009903437075,1951.2212300402398,1950.8347541067344,1951.6077059737452,110.6598596826102,108.18084631744172,113.1388730477787
14,2460619.749201389,2024-11-05T05:58:51.000,1.0,0,-13.0,67.0,-13.0,67.0,1954.0405138301617,1954.0405138301617,1954.0405138301617,100.62039819618045,100.62039819618045,100.62039819618045
15,2460619.750121032,2024-11-05T06:00:10.457,3.0,1.0,-14.0,72.0,-14.0,71.99959396983252,1955.570404692111,1952.4980738380837,1959.3330046632482,105.86730046213796,105.12374737260693,106.90922481435396
16,2460619.7599305557,2024-11-05T06:14:18.000,2.0,1.0,7.5,79.0,7.50029376876779,79.0,1952.0146814650634,1950.8677995696994,1953.1615633604276,147.8443729467583,147.2136186329564,148.4751272605602
17,2460619.7599305557,2024-11-05T06:14:18.000,1.0,0,-14.0,79.0,-14.0,79.0,1956.701832941056,1956.701832941056,1956.701832941056,107.68644569459524,107.68644569459524,107.68644569459524
