label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460703.752222222,2025-01-28T06:03:12.000,4.0,0.9128709291752769,-10.75,2.25,-10.749943609587707,2.249345351120155,1954.2762050432436,1951.9361178732315,1957.4943865513367,121.86246518324386,119.81867989587131,123.2669430671889
2,2460703.752222222,2025-01-28T06:03:12.000,38.0,0.6676790884841998,-4.026315789473685,3.8157894736842195,-4.026443946909961,3.8180042455931584,1981.5694108475975,1950.6920691483563,2026.7350013649677,131.6129365081909,119.31379387216687,142.508907759239
3,2460703.7575,2025-01-28T06:10:48.000,118.0,0.9113319342932529,12.440677966101696,12.186440677966118,12.462637128647884,12.165747948951548,1995.340539339871,1951.2888227232097,2064.238907622193,91.3894418271135,77.721093462342,132.5528122653051
4,2460703.766736111,2025-01-28T06:24:06.000,1.0,0,15.0,29.0,15.0,29.0,1952.4593024479939,1952.4593024479939,1952.4593024479939,78.0203053695988,78.0203053695988,78.0203053695988
5,2460703.766736111,2025-01-28T06:24:06.000,2.0,1.0,15.0,33.5,15.0,33.50035676903656,1954.7621538644353,1953.367356643697,1956.156951085174,75.11793247256628,74.63035261879007,75.6055123263425
6,2460703.766736111,2025-01-28T06:24:06.000,324.0,0.9950429170815919,-11.71604938271605,40.56172839506172,-11.728816697576413,40.4902305825529,1996.896046389937,1950.1037853875616,2068.6373703149297,112.92889112552474,84.22617217891417,134.14688720389915
7,2460703.7739930553,2025-01-28T06:34:33.000,12.0,0.8941250851118461,-1.0,47.833333333333314,-1.000070629373738,47.83527004776096,1960.7486351870064,1950.4991560976334,1978.5848646877191,130.14140692644463,127.66458259436445,133.1337127607328
8,2460703.7739930553,2025-01-28T06:34:33.000,1.0,0,15.0,51.0,15.0,51.0,1958.703184410358,1958.703184410358,1958.703184410358,68.98323314696273,68.98323314696273,68.98323314696273
9,2460703.78125,2025-01-28T06:45:00.000,100.0,0.7936214118549084,11.01,63.639999999999986,10.998600781640505,63.64231564268721,1984.1257960632306,1950.5155786713742,2045.2818370666334,92.68823006382291,51.26090780632793,145.94611265341302
10,2460703.7885069447,2025-01-28T06:55:27.000,1.0,0,-10.0,74.0,-10.0,74.0,1954.0351180341058,1954.0351180341058,1954.0351180341058,92.6137660955726,92.6137660955726,92.6137660955726
11,2460703.7885069447,2025-01-28T06:55:27.000,1.0,0,-10.0,77.0,-10.0,77.0,1955.336456159942,1955.336456159942,1955.336456159942,93.50686415686611,93.50686415686611,93.50686415686611
12,2460703.528923611,2025-01-28T00:41:39.000,2.0,1.0,-4.0,164.5,-4.0,164.50010584401576,1952.508867632977,1952.0955448742443,1952.9221903917094,112.68792431628857,112.68763030805977,112.68821832451738
13,2460703.528923611,2025-01-28T00:41:39.000,1.0,0,-7.0,166.0,-7.0,166.0,1955.8959913555295,1955.8959913555295,1955.8959913555295,94.62770146908153,94.62770146908153,94.62770146908153
14,2460703.528923611,2025-01-28T00:41:39.000,1.0,0,-6.0,168.0,-6.0,168.0,1954.2151082169298,1954.2151082169298,1954.2151082169298,102.85981397840644,102.85981397840644,102.85981397840644
15,2460703.5362037034,2025-01-28T00:52:08.000,36.0,0.7684202080711217,9.305555555555555,178.66666666666666,9.300677321624011,178.66265894763566,1973.47491746047,1950.2652233701158,2009.8823141318644,107.43300934032615,81.29432484043822,129.17362394579408
16,2460703.5870886757,2025-01-28T02:05:24.462,571.0,0.9972984143571061,-9.942206654991242,235.77933450087568,-9.93738733434844,235.72219239075778,1975.2167673217946,1950.106279537217,2030.1856140059388,102.33802265826223,88.99249288059391,116.40330368691502
17,2460703.667239583,2025-01-28T04:00:49.500,29.0,0.7856042758765455,-3.9655172413793096,305.8620689655172,-3.966385857329403,305.8609365819904,1969.251155115936,1950.0295576985393,1989.9316387399426,121.86815352954322,116.35149528756713,127.58083147091752
18,2460703.7014062502,2025-01-28T04:50:01.500,7.0,0.9190862167414559,6.2857142857142865,340.7142857142857,6.2861851584453845,340.7156134627481,1966.0890678663066,1952.445843852533,1978.497492998191,138.56048343900503,134.81409762568094,144.22500139512897
19,2460703.7014062502,2025-01-28T04:50:01.500,5.0,0.816496580927726,-4.399999999999999,341.2,-4.399829541872464,341.2003126174126,1957.305297279716,1953.4879249129465,1964.1677598468882,123.93668207762292,122.6237056256908,125.1290853744388
20,2460703.7014062502,2025-01-28T04:50:01.500,1.0,0,-4.0,344.0,-4.0,344.0,1964.6618980575345,1964.6618980575345,1964.6618980575345,125.08295678303688,125.08295678303688,125.08295678303688
