Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20241129-20241129 NEDF 280,1,2024-11-29T07:32:00.750,2460643.8138975697,6,278,1784.2960205078125,147.56832885742188
xyfnh3min,20241129-20241129 NEDF 280,1,2024-11-29T07:31:04.320,2460643.813244445,-7,277,1889.080078125,99.92118072509766
xyfnh3min,20241129-20241129 NEDF 280,2,2024-11-29T07:50:18.000,2460643.826597222,10,294,1758.76953125,69.8324203491211
xyPcldmax,20241129-20241129 NEDF 280,1,2024-11-29T07:29:24.000,2460643.8120833333,-6,269,2076.509033203125,119.90570831298828
xyPcldmax,20241129-20241129 NEDF 280,2,2024-11-29T07:40:27.882,2460643.8197671566,-1,289,2012.7412109375,124.93182373046875
xyPcldmin,20241129-20241129 NEDF 280,1,2024-11-29T07:29:24.000,2460643.8120833333,6,271,1591.5433349609375,113.37493896484375
xyPcldmin,20241129-20241129 NEDF 280,2,2024-11-29T07:39:51.000,2460643.8193402775,10,286,1780.32080078125,87.50269317626953
