Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,13,16,-13,324,94.89512127469816,1852.7251142913672,0.6000000238418579
1,2024-12-02T04:31:04.125,2460646.6882421873,23,14,-23,326,91.13760414672215,1610.780440957638,0.6078431606292725
