label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460590.392361111,2024-10-06T21:25:00.000,5.0,0.6123724356957945,-4.399999999999999,29.0,-4.401157042126368,29.000137615002927,1958.0099732735096,1951.5467630042328,1973.778240611126,112.71563740464504,109.00659478436886,118.16106490533133
2,2460593.99375,2024-10-10T11:51:00.000,41.0,0.6310235567296512,12.195121951219512,124.3170731707317,12.202496579318147,124.31875709496322,1971.716325186725,1951.1704881426167,2008.1283541018468,79.68963282060675,59.70102721067195,108.62681625087785
3,2460593.99375,2024-10-10T11:51:00.000,46.0,0.8515596619902306,-11.586956521739129,129.47826086956522,-11.58685810101538,129.48046630306862,1969.1067086169664,1952.1345722868925,1993.9643398706005,112.06996270359103,99.46946292150238,118.29355285953011
4,2460592.663958333,2024-10-09T03:56:06.000,2.0,1.0,0.0,170.5,0.0,170.50090426997014,1954.0849011736532,1950.5508605831812,1957.6189417641253,126.6700320604241,124.0694326403684,129.2706314804798
5,2460592.4967881944,2024-10-08T23:55:22.500,163.0,0.9773328632144478,-11.699386503067483,175.73006134969324,-11.712180029775546,175.7065776353517,1990.0558335569579,1951.381204759806,2037.3459088118157,113.80005299920872,102.39349989826466,125.19276852981251
6,2460591.995277778,2024-10-08T11:53:12.000,1.0,0,-13.0,195.0,-13.0,195.0,1950.6107014674285,1950.6107014674285,1950.6107014674285,114.33936468930295,114.33936468930295,114.33936468930295
7,2460591.995277778,2024-10-08T11:53:12.000,2.0,1.0,-13.0,198.5,-13.0,198.5007484617893,1953.4899324036364,1950.565707263285,1956.4141575439876,115.56903305120623,115.44817768195873,115.68988842045374
8,2460591.995277778,2024-10-08T11:53:12.000,1.0,0,6.0,199.0,6.0,199.0,1951.1218358140213,1951.1218358140213,1951.1218358140213,146.37465524873346,146.37465524873346,146.37465524873346
9,2460591.995277778,2024-10-08T11:53:12.000,4.0,0.9128709291752769,-12.75,201.25,-12.749071818751315,201.2510102436358,1959.160753292454,1952.3234988009758,1967.0776720224776,115.3252536629235,112.25909022140942,119.91456399686223
10,0.0,-04713-11-24T12:00:00.000,6.0,0.48795003647426666,-5.666666666666668,297.8333333333333,-5.665973777335335,297.8277832739216,1980.681950246636,1956.0124723784515,2018.3918213586392,143.1180048560263,140.4070800433049,145.9784961199632
11,2460593.0014930554,2024-10-09T12:02:09.000,16.0,0.9863926813823201,14.6875,334.3125,14.691286615840227,334.31840703669826,1982.6722956518115,1950.484420025648,2043.120153447427,49.696872877106074,42.48517035757203,54.200535999085574
12,2460593.0014930554,2024-10-09T12:02:09.000,554.0,0.9600400651343777,-6.662454873646208,337.8231046931408,-6.610747324633834,337.8844697848395,2011.7334808094427,1950.0988762873833,2130.2855338360114,125.43604543497337,88.39941320184643,152.55247599454444
