label,avglat,latdrift,latcoef0,latcoef1,avglon,avgfNH3,avgPCld,stdfNH3,stdPCld
1,4.784999999999999,-0.012856497366423107,-0.012856497366423107,31640.474360303706,,nan,nan,nan,nan
2,4.556666666666667,-0.025315084077956528,-0.025315084077956528,62297.120539926545,,147.236,1858.997,0.0,0.0
3,4.5175,-0.022311183090544216,-0.022311183090544216,54905.05094543884,,145.588,1889.6760000000002,1.6479999999999961,30.679000000000087
4,4.1085714285714285,-0.014933316059049545,-0.014933316059049545,36750.09118509377,,144.79283333333333,1861.1760833333335,1.7536198910317542,47.45479807859861
5,3.4409407374999996,-0.025018615062711903,-0.025018615062711903,61565.778909393994,,143.65462499999998,1859.5759910714287,2.4885621695820697,41.19040278086932
7,3.7466666666666666,0.007909245370542021,0.007909245370542021,-19458.225348882497,,143.52238215555556,1836.2733189087303,2.1162701184481554,49.687103723320426
8,4.25,-0.02446201776308929,-0.02446201776308929,60196.80729465038,,143.01204184761906,1839.0971304931975,2.324109013346156,46.5184356032008
