label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460610.7657916667,2024-10-27T06:22:44.400,3.0,0.816496580927726,-13.333333333333332,100.33333333333331,-13.332477848580442,100.33365672739535,1955.306000204144,1950.2877967929173,1958.4272005656835,92.96540753333166,91.5942737351786,95.00485316843047
2,2460610.7996279765,2024-10-27T07:11:27.857,7.0,0.9521734783840197,14.714285714285714,130.14285714285714,14.714416640675017,130.1421987995269,1953.730484239704,1950.59183166365,1961.1720420085078,79.98395085170898,76.5254769306266,84.64338122062514
3,2460610.8119791667,2024-10-27T07:29:15.000,1.0,0,15.0,135.0,15.0,135.0,1952.0650110844454,1952.0650110844454,1952.0650110844454,81.8423100890155,81.8423100890155,81.8423100890155
4,2460610.8119791667,2024-10-27T07:29:15.000,2.0,1.0,14.5,141.0,14.502302306728984,141.0,1961.9740478046651,1952.9399156999614,1971.008179909369,85.49975356458683,82.68262314179047,88.31688398738316
5,2460610.8119791667,2024-10-27T07:29:15.000,2.0,1.0,12.0,144.5,12.0,144.49964267334354,1951.497035936174,1950.1023921142553,1952.8916797580926,96.90537527396168,94.46243073482955,99.34831981309381
6,2460610.8315694444,2024-10-27T07:57:27.600,1.0,0,15.0,158.0,15.0,158.0,1955.8401702913445,1955.8401702913445,1955.8401702913445,76.26908332190588,76.26908332190588,76.26908332190588
7,2460610.8355492423,2024-10-27T08:03:11.455,219.0,0.9122606840299494,-2.968036529680365,164.87214611872147,-2.9659159756539424,164.8407601623614,1974.404131316976,1950.0713673847981,2032.3020602872257,97.35844228260136,83.00085784118191,117.21777445656228
8,2460610.853159722,2024-10-27T08:28:33.000,2.0,1.0,8.0,171.5,8.0,171.50150474606897,1956.339244877839,1950.4516573012215,1962.2268324544564,98.1502780103714,97.48005560544036,98.82050041530243
9,2460610.853159722,2024-10-27T08:28:33.000,5.0,0.9444348716052977,4.4,172.8,4.401300389546071,172.79892979334477,1957.6254319311163,1952.9208338412923,1964.1269287381538,102.66197080335633,101.15696167827252,103.99980411574748
10,2460610.8647499997,2024-10-27T08:45:14.400,7.0,0.9138287305071608,14.0,198.42857142857142,14.000815849513952,198.42842296478958,1954.8967175751857,1950.7973774515276,1960.0411791122826,83.61278692916515,82.04066909342254,85.4769815699518
11,2460610.874861111,2024-10-27T08:59:48.000,2.0,1.0,15.0,203.5,15.0,203.49936047262733,1956.6506189938364,1954.147955734612,1959.1532822530605,84.83240850973414,84.79334226201007,84.87147475745822
12,2460610.874861111,2024-10-27T08:59:48.000,343.0,0.8704211902864789,-3.40524781341108,206.8804664723032,-3.417172742043199,206.87473907515044,1980.3362911540273,1950.7530879857914,2046.9772037438242,94.88938369450048,86.98456942008093,110.15587013204541
13,2460610.8821527776,2024-10-27T09:10:18.000,1.0,0,-12.0,227.0,-12.0,227.0,1951.1902747421557,1951.1902747421557,1951.1902747421557,95.76436951255305,95.76436951255305,95.76436951255305
14,2460610.8821527776,2024-10-27T09:10:18.000,3.0,1.0,-13.0,231.0,-13.00030211857878,231.0,1960.8874659407263,1953.0769485343098,1974.7312391504793,90.45100823585715,87.6240756380038,94.55992831476851
15,2460610.8821527776,2024-10-27T09:10:18.000,1.0,0,-12.0,234.0,-12.0,234.0,1954.818009408078,1954.818009408078,1954.818009408078,92.17624077113183,92.17624077113183,92.17624077113183
16,2460610.8821527776,2024-10-27T09:10:18.000,1.0,0,-14.0,234.0,-14.0,234.0,1952.2047308196584,1952.2047308196584,1952.2047308196584,94.76764840332302,94.76764840332302,94.76764840332302
17,2460610.8821527776,2024-10-27T09:10:18.000,67.0,0.8450830988693101,-6.268656716417912,234.94029850746267,-6.2659152643150975,234.93683231580349,1968.3294545868334,1950.6404836787615,2008.0131330137597,100.09102057829327,88.80794161993424,109.69715784829916
18,2460610.8821527776,2024-10-27T09:10:18.000,2.0,1.0,-2.0,237.5,-2.0,237.4996945725995,1953.1783400237127,1951.9852316575166,1954.3714483899091,107.99806597007637,107.16246031186861,108.83367162828411
19,0.0,-04713-11-24T12:00:00.000,1.0,0,-13.0,239.0,-13.0,239.0,1950.3216549804415,1950.3216549804415,1950.3216549804415,94.4135330184011,94.4135330184011,94.4135330184011
20,0.0,-04713-11-24T12:00:00.000,1.0,0,-3.0,241.0,-3.0,241.0,1956.211568126706,1956.211568126706,1956.211568126706,102.08405836498056,102.08405836498056,102.08405836498056
