label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460703.752222222,2025-01-28T06:03:12.000,25.0,0.7089153352762414,-0.2400000000000002,2.8799999999999955,-0.24109026045038462,2.8628585725717812,137.81754547780412,135.12094732603802,142.508907759239,1912.7980549676681,1831.2272125989664,2000.4717774853877
2,2460703.7594791665,2025-01-28T06:13:39.000,17.0,0.8764537323558975,3.7058823529411757,14.588235294117624,3.70558798340857,14.588764498044554,136.17834236253648,135.3149332098405,138.439715055168,1853.3905137273573,1808.937910491823,1933.4938341379316
3,2460703.763904133,2025-01-28T06:20:01.317,24.0,0.9252551371447225,1.583333333333334,23.875,1.5846116308791967,23.876356515618397,136.2725637553706,135.02845171552988,139.40155160067062,1856.9634707819012,1816.5356276367481,1877.8127503687235
4,2460703.766736111,2025-01-28T06:24:06.000,1.0,0,-2.0,30.0,-2.0,30.0,135.36641880109113,135.36641880109113,135.36641880109113,1859.787019028968,1859.787019028968,1859.787019028968
5,2460703.78125,2025-01-28T06:45:00.000,128.0,0.9005720722849857,3.875,57.703125,3.8945674339502787,57.74078404974068,145.20714712526663,135.0305733284245,159.9172095449265,1828.9184138000996,1718.6672466818272,2016.8368075587005
6,2460703.5216666665,2025-01-28T00:31:12.000,25.0,0.9770681275552758,4.199999999999999,148.76,4.199754311139657,148.7641551608848,137.20942237572214,135.0013167503391,142.9564214753295,1754.3357760972515,1614.382228180645,1871.6616670310912
7,2460703.5356436963,2025-01-28T00:51:19.615,34.0,0.8929260118244473,5.088235294117647,171.88235294117646,5.0881672927056165,171.88587989918122,138.41378257344317,135.10339492470024,143.4308962569461,1788.3648345609986,1682.4253995335823,1895.9829552562842
8,2460703.5899465815,2025-01-28T02:09:31.385,20.0,0.9161235735636891,4.25,237.9,4.251777620647051,237.90615323675405,136.59030174249847,135.09336196660254,139.10216140371895,1811.0546824239223,1770.359792388232,1845.5310356585564
9,2460703.6253750003,2025-01-28T03:00:32.400,36.0,0.8679558388038241,4.583333333333334,270.1388888888889,4.585382830702658,270.1405922793752,137.56513745837356,135.03140990791266,140.87429949549022,1821.8694280234097,1797.4264331147672,1838.9139907455435
10,2460703.657160853,2025-01-28T03:46:18.698,4.0,0.9606594016383402,3.75,297.0,3.751500423930869,296.998983203636,135.37107415409628,135.1091974212224,135.84277670942254,1817.4078733096121,1781.939640876383,1835.8151390997896
11,2460703.7014062502,2025-01-28T04:50:01.500,81.0,0.9124892885921756,3.5925925925925934,337.65432098765433,3.600225179179473,337.6437660403028,142.19756407533131,135.1144602309253,153.05253680253173,1876.5109836188017,1765.6372246226608,1978.497492998191
