label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460642.6992472224,2024-11-28T04:46:54.960,438.0,0.9827963136129294,2.442922374429223,58.07534246575341,2.476346573441363,57.87956411473499,140.97327707828453,135.0407866999813,156.04773181707267,1938.9056571381811,1685.1125733067809,2144.4376703343473
2,2460642.780222222,2024-11-28T06:43:31.200,83.0,0.8915775222657651,5.746987951807229,128.56626506024097,5.751109598290238,128.53232914070722,140.7204233826491,135.19210146372126,148.81441077216348,1789.7350172243946,1646.3251967600688,1956.3845805459066
3,2460642.8990277774,2024-11-28T09:34:36.000,1.0,0,5.0,141.0,5.0,141.0,135.1635550238025,135.1635550238025,135.1635550238025,1830.682231837813,1830.682231837813,1830.682231837813
4,2460643.3923366014,2024-11-28T21:24:57.882,46.0,0.9222396397326004,3.413043478260869,196.3913043478261,3.417288885389354,196.39350576195034,138.28659729028317,135.01024685516936,142.42803676538804,1832.1357794514404,1725.0544888169854,1891.5598615217193
5,2460643.56752001,2024-11-29T01:37:13.729,44.0,0.9210527860218309,3.8181818181818183,214.8181818181818,3.8161589497309016,214.8212517687076,138.02899006185902,135.07308306983822,142.5573228184327,1871.2946842990495,1813.5310449353121,1909.5256003718373
6,2460643.722833333,2024-11-29T05:20:52.800,71.0,0.9268273794882286,3.704225352112676,237.40845070422534,3.7068252318762482,237.4171891192318,139.74188823842647,135.06887771841312,146.1348831538569,1887.7068963669115,1763.6587621437768,1969.2102577011417
7,2460643.73259804,2024-11-29T05:34:56.471,2.0,1.0,4.5,247.5,4.501145031593726,247.49885496840628,135.47882747051398,135.16857239504438,135.7890825459836,1881.2557178948246,1875.3700837806286,1887.1413520090205
8,2460643.737777778,2024-11-29T05:42:24.000,1.0,0,4.0,251.0,4.0,251.0,135.2589041096871,135.2589041096871,135.2589041096871,1882.941799737891,1882.941799737891,1882.941799737891
9,2460643.767666667,2024-11-29T06:25:26.400,41.0,0.7854833225810364,5.170731707317072,278.6585365853658,5.171496834397535,278.6584339884255,140.29088397039803,135.03438290586212,147.5683225721711,1794.538995880444,1684.0823032776036,1861.6067945898415
10,2460643.814171627,2024-11-29T07:32:24.429,4.0,0.816496580927726,6.0,325.0,6.000071284497416,325.0001374504716,135.2000332699976,135.02978107602303,135.59790595289684,1834.232176979855,1808.0451907741906,1844.9721637476664
