label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,0.0,-04713-11-24T12:00:00.000,8.0,0.7074569786935264,-12.125,119.125,-12.124146182637716,119.12685605687042,1963.974650851549,1950.5916072774226,1979.5650067726751,107.76093613787921,101.29800418001089,112.50152885595818
2,0.0,-04713-11-24T12:00:00.000,4.0,0.7905694150420949,-8.25,121.0,-8.250166379957353,121.0004619969902,1953.4593318871532,1951.2233599632275,1955.7322695521045,122.12056314392298,116.68668985697714,126.99621020025755
3,2460629.69125,2024-11-15T04:35:24.000,2.0,1.0,-12.0,122.5,-12.0,122.49899040264393,1963.2195215543015,1959.2553990776232,1967.1836440309798,110.09686499441943,108.6582890986879,111.53544089015098
4,2460629.69125,2024-11-15T04:35:24.000,2.0,1.0,1.0,130.5,1.0,130.5005825192605,1957.6075775736663,1955.326889336857,1959.8882658104756,129.85379852528752,128.33515226808927,131.37244478248576
5,2460629.697055556,2024-11-15T04:43:45.600,219.0,0.89050324043266,-9.273972602739725,135.6027397260274,-9.28005367982372,135.60240923317778,1972.5526919024937,1950.307277040146,2011.5537834167947,102.89834602985167,86.96573517428048,132.33081536504048
6,2460629.704602778,2024-11-15T04:54:37.680,1.0,0,-3.0,150.0,-3.0,150.0,1952.6229457720558,1952.6229457720558,1952.6229457720558,114.25658609623237,114.25658609623237,114.25658609623237
7,2460629.7421740363,2024-11-15T05:48:43.837,1.0,0,-12.0,203.0,-12.0,203.0,1952.6514105277538,1952.6514105277538,1952.6514105277538,102.80171717810168,102.80171717810168,102.80171717810168
8,2460629.752305555,2024-11-15T06:03:19.200,1.0,0,-8.0,210.0,-8.0,210.0,1954.803240717509,1954.803240717509,1954.803240717509,109.49475813040424,109.49475813040424,109.49475813040424
9,2460629.7607823126,2024-11-15T06:15:31.592,1.0,0,-1.0,218.0,-1.0,218.0,1952.6986946148263,1952.6986946148263,1952.6986946148263,135.7612127118475,135.7612127118475,135.7612127118475
10,2460629.7678333335,2024-11-15T06:25:40.800,465.0,0.986242437080886,-8.778494623655913,220.05161290322582,-8.796530998786402,220.15300599179213,1975.7595519854451,1950.013268158842,2042.0242947990366,109.20926862667093,87.22711835706231,153.57675659663286
11,2460629.7678333335,2024-11-15T06:25:40.800,25.0,0.9422002420863579,0.8800000000000008,225.92,0.877486121376089,225.91686085791008,1959.7025700602512,1950.7476568277916,1972.2713470075719,144.9008186124834,129.66379177536297,155.090964736584
12,2460629.7933506947,2024-11-15T07:02:25.500,26.0,0.9169388885124287,-3.4230769230769234,261.1538461538462,-3.4236490005605233,261.1553118485274,1970.6741327038073,1952.3548633394312,2004.1380117958704,109.92419722393022,106.98370239479144,113.15061392971522
13,2460629.797893518,2024-11-15T07:08:58.000,1.0,0,15.0,267.0,15.0,267.0,1970.4763812773363,1970.4763812773363,1970.4763812773363,70.27793059080274,70.27793059080274,70.27793059080274
14,2460629.797893518,2024-11-15T07:08:58.000,1.0,0,15.0,269.0,15.0,269.0,1951.7854814263853,1951.7854814263853,1951.7854814263853,69.37461730953066,69.37461730953066,69.37461730953066
15,2460629.8051736113,2024-11-15T07:19:27.000,1.0,0,-3.0,279.0,-3.0,279.0,1961.4165441099801,1961.4165441099801,1961.4165441099801,111.21679326731832,111.21679326731832,111.21679326731832
