Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-29T07:01:57.188,2460643.7930230037,17,14,-17,323,119.8681535098348,1849.3435116715832,0.3518329155833825
1,N/A,0.0,12,7,-12,330,116.25498925588977,1918.3738148271689,0.4232558185277983
