Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-12-02T04:27:09.000,2460646.6855208334,4,34,11,308,76.42730838054263,1755.642642788357,0.5568627640604973
1,2024-12-02T04:28:02.743,2460646.6861428567,5,27,10,315,77.50711825682936,1693.0972420118792,0.5843137502670288
2,2024-12-02T04:48:03.000,2460646.700034722,22,10,-7,332,90.61862485296814,1831.754873819424,0.697058841586113
3,2024-12-02T04:48:03.000,2460646.700034722,22,4,-7,338,88.41492288024644,1842.3396629108538,0.6600000202655792
