Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20241105-20250302 NEDF A,1,N/A,0.0,0,9,1813.426513671875,127.46025085449219
xyfnh3max,20241105-20250302 NEDF A,2,N/A,0.0,8,25,1940.5487060546875,151.3632354736328
xyPcldmax,20241105-20250302 NEDF A,1,N/A,0.0,-5,17,1958.539306640625,114.82359313964844
xyPcldmax,20241105-20250302 NEDF A,2,N/A,0.0,-4,25,1958.6510009765625,121.17649841308594
xyPcldmax,20241105-20250302 NEDF A,3,N/A,0.0,8,28,2006.818359375,141.11917114257812
xyPcldmax,20241105-20250302 NEDF A,4,N/A,0.0,-1,30,1955.175537109375,124.0987548828125
xyPcldmin,20241105-20250302 NEDF A,1,N/A,0.0,9,5,1562.826904296875,92.42039489746094
xyPcldmin,20241105-20250302 NEDF A,2,N/A,0.0,8,12,1556.1107177734375,93.02655792236328
