label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460681.6489861114,2025-01-06T03:34:32.400,93.0,0.5092877886128999,9.64516129032258,56.35483870967744,9.632211292840369,56.35251609435994,1998.6622492631293,1951.322335918463,2086.21521656516,126.04616178107656,81.2092787208882,160.34615357387872
2,2460681.6937946435,2025-01-06T04:39:03.857,744.0,0.8723100430814984,-4.306451612903224,92.90860215053766,-4.289758051156856,92.96005994677279,2013.8050278491423,1950.0211284025522,2166.3604259487324,113.5245658246264,69.10959169724177,152.49492028248505
3,2460681.7436111113,2025-01-06T05:50:48.000,197.0,0.9225820655310675,-8.522842639593907,140.00507614213197,-8.500308778093505,139.97671727689615,1994.5750971320156,1950.0213162277075,2108.7979468901926,114.4762618937933,101.7470351099506,133.3947580359139
4,2460681.7508217595,2025-01-06T06:01:11.000,31.0,0.6101749242333073,10.096774193548388,146.8709677419355,10.094891606413345,146.86503845005885,1983.7914491883855,1950.0548422950365,2025.7204565691964,123.50006313832773,86.88790629768012,156.20617578628216
5,2460681.767205883,2025-01-06T06:24:46.588,1.0,0,0.0,162.0,0.0,162.0,1950.0002698115482,1950.0002698115482,1950.0002698115482,135.7198841346272,135.7198841346272,135.7198841346272
6,2460681.7723333337,2025-01-06T06:32:09.600,8.0,0.85146931829632,-3.625,169.875,-3.6254510770740964,169.87509420087596,1957.5390287380733,1952.364832444233,1962.1207909034351,130.1660065302568,124.25726147457958,134.53569940599223
7,2460681.773685401,2025-01-06T06:34:06.419,1.0,0,-5.0,173.0,-5.0,173.0,1950.506057989975,1950.506057989975,1950.506057989975,120.94226185031143,120.94226185031143,120.94226185031143
8,2460681.775169377,2025-01-06T06:36:14.634,6.0,0.7905694150420949,6.5,175.0,6.500312847214648,174.99857807748833,1962.8960587363836,1951.24410400918,1972.2692789662058,152.96620617857982,148.27670139805298,156.01882544915935
9,2460681.801388889,2025-01-06T07:14:00.000,3.0,1.0,-11.0,219.0,-10.996523742273624,219.0,1964.8871004092334,1951.5994183984628,1972.0907802912266,122.11752093705384,118.48378266742718,128.23677386294634
10,2460681.5599305555,2025-01-06T01:26:18.000,2.0,1.0,15.0,333.5,15.0,333.4998466657071,1951.763560153573,1951.1650155826992,1952.362104724447,85.91048423623627,84.86727082332403,86.95369764914851
11,2460681.5599305555,2025-01-06T01:26:18.000,5.0,0.9380831519646858,10.8,333.8,10.800412043164261,333.7998932369422,1953.362326315458,1950.9473282485324,1955.6217064654772,98.47363083915778,93.14195369531275,102.85653112607243
