label,avglat,avglon,avgfNH3,avgstr,strcoef0,strcoef1,avgPCld,stdfNH3,stdPCld
1,7.6256186840909095,7.6256186840909095,98.4238221272138,1687.5943135454545,0.4926046132496836,-1210446.7677036347,1700.8887055262628,6.179597352896183,10.078303683698385
2,7.7188623932,7.7188623932,98.4238221272138,1700.0166235999998,0.11616454038995179,-284141.252173535,1700.8887055262628,6.179597352896183,10.078303683698385
3,6.359589738090909,6.359589738090909,98.4238221272138,1689.4741161818185,0.20277204072804872,-497263.9880600293,1700.8887055262628,6.179597352896183,10.078303683698385
4,7.43961078890909,7.43961078890909,98.4238221272138,1702.5299239090907,-0.1261847761930454,312200.45115464885,1700.8887055262628,6.179597352896183,10.078303683698385
5,7.622880378333334,7.622880378333334,98.4238221272138,1697.4604918333332,-0.04828910706464044,120519.59083067285,1700.8887055262628,6.179597352896183,10.078303683698385
6,8.605345315166668,8.605345315166668,98.4238221272138,1705.9192466666666,-0.1978431364398802,488530.8881413703,1700.8887055262628,6.179597352896183,10.078303683698385
7,9.2918552625,9.2918552625,98.4238221272138,1698.6354262500001,0.18143218566017924,-444743.6949806852,1700.8887055262628,6.179597352896183,10.078303683698385
8,8.02361321225,8.02361321225,98.4238221272138,1701.80051675,0.3327573379184172,-817098.830387154,1700.8887055262628,6.179597352896183,10.078303683698385
9,8.3709273605,8.3709273605,98.4238221272138,1724.567691,0.8356533964400693,-2054517.3796810484,1700.8887055262628,6.179597352896183,10.078303683698385
