label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2459827.749375,2022-09-05T05:59:06.000,38.0,0.9464296921894036,7.394736842105263,5.6842105263157805,7.401898675923052,5.650214005035195,145.09620836748252,135.24540075247364,154.94003963038844,1998.5018531611977,1911.5255324899138,2050.6706206214567
2,2459827.749375,2022-09-05T05:59:06.000,1.0,0,6.0,21.0,6.0,21.0,135.06714737893873,135.06714737893873,135.06714737893873,1851.9044047935479,1851.9044047935479,1851.9044047935479
3,2459826.776527778,2022-09-04T06:38:12.000,1.0,0,4.0,210.0,4.0,210.0,136.82148060854627,136.82148060854627,136.82148060854627,1717.6464126039516,1717.6464126039516,1717.6464126039516
4,2459826.776527778,2022-09-04T06:38:12.000,3.0,1.0,-12.0,212.0,-12.0,211.99873673491248,136.19119608528152,135.07595574606228,137.9055400139916,1830.9281019407833,1816.1483762332891,1840.574898367311
5,2459826.776527778,2022-09-04T06:38:12.000,38.0,0.9569754369255561,3.7368421052631575,221.1578947368421,3.7405361694077577,221.14958663654818,137.58251585255954,135.03533943699765,140.98281797447802,1800.843765733125,1716.9722883311829,1912.3766561280938
6,2459826.776527778,2022-09-04T06:38:12.000,3.0,0.8164965809277259,3.333333333333334,230.0,3.332542615418916,230.00061005406283,135.63999446529348,135.31823554468806,135.9249955201568,1767.41403201988,1757.0466752619861,1777.8025217077409
7,2459826.776527778,2022-09-04T06:38:12.000,1.0,0,-14.0,233.0,-14.0,233.0,135.10878810261102,135.10878810261102,135.10878810261102,1944.8354693695726,1944.8354693695726,1944.8354693695726
8,2459826.776527778,2022-09-04T06:38:12.000,1.0,0,-11.0,237.0,-11.0,237.0,135.88092148673041,135.88092148673041,135.88092148673041,1978.8988889358666,1978.8988889358666,1978.8988889358666
9,2459826.776527778,2022-09-04T06:38:12.000,54.0,0.932183648098712,2.9259259259259256,246.24074074074076,2.9277099421845367,246.24160396834466,139.50206116229228,135.05384443988046,144.71640529298114,1785.988464527679,1732.3642408170683,1849.5357154884964
10,2459826.776527778,2022-09-04T06:38:12.000,1.0,0,3.0,259.0,3.0,259.0,136.19080681307548,136.19080681307548,136.19080681307548,1664.447807465119,1664.447807465119,1664.447807465119
11,0.0,-04713-11-24T12:00:00.000,1.0,0,4.0,272.0,4.0,272.0,137.53757603568593,137.53757603568593,137.53757603568593,1698.7570457286665,1698.7570457286665,1698.7570457286665
