Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,N/A,0.0,14,82,1,113,127.02548656333175,1869.086030194315,0.43921568989753723
1,N/A,0.0,6,48,9,147,125.31541711941793,2062.7724837962032,0.29150328040122986
2,N/A,0.0,15,33,0,162,132.03871041896303,2001.7573563802273,0.507189561923345
3,N/A,0.0,8,20,7,175,148.00149824322037,1996.4634458878854,0.3137255012989044
