Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-27T01:40:12.000,2460702.5695833336,14,322,1,38,137.72048322947862,1868.841211950432,0.5176470801234245
1,2025-01-27T02:01:06.000,2460702.584097222,10,301,5,59,177.48376026680748,1817.3906811326785,0.5790849924087524
2,2025-01-27T02:50:20.471,2460702.618292484,9,255,6,105,170.99958716343383,1942.3171802738266,0.4765859456623302
3,2025-01-27T03:52:41.045,2460702.661586174,12,213,3,147,151.2268456601875,1788.6871099798475,0.5301089545090993
4,2025-01-27T04:44:33.073,2460702.6976050134,10,185,5,175,161.45687735411067,1933.0243567153989,0.45623886178840295
5,2025-01-27T05:15:39.808,2460702.7192107374,15,165,0,195,137.66832763431282,1817.1618744804055,0.4563348493896998
6,2025-01-27T05:38:45.960,2460702.7352541666,13,150,2,210,141.2298418611452,1763.8006475194734,0.5049411922693252
7,2025-01-27T06:26:54.000,2460702.7686805557,11,121,4,239,138.19875222923937,1832.3168420338861,0.45566923268463305
8,2025-01-27T06:37:22.500,2460702.775954861,22,105,-7,255,113.6364680091743,1955.6807036664027,0.48725491017103195
9,2025-01-27T06:58:18.000,2460702.7904861113,11,82,4,278,156.03208115524728,1958.063252088569,0.4372549057006836
