label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460681.6260714284,2025-01-06T03:01:32.571,251.0,0.947650143514314,7.573705179282869,33.239043824701184,7.5889903184016605,33.16626074644279,1674.6688528946183,1579.1434514578873,1748.9512189433422,95.27763469750377,64.64215041964462,152.83849393648384
2,2460681.6786574074,2025-01-06T04:17:16.000,88.0,0.7893900740009089,6.443181818181818,85.17045454545456,6.444961071704183,85.16533368643877,1704.3041238689389,1646.1135970056405,1749.7586474117934,107.06792060450739,76.18513195254354,136.87053154101142
3,2460681.736423611,2025-01-06T05:40:27.000,183.0,0.9207521017668596,6.453551912568306,132.56830601092895,6.459829005636742,132.50060242462536,1655.233294438941,1525.6378835576218,1749.78152766984,111.66801091263177,73.96664964466324,161.62997826257947
4,2460681.7656924604,2025-01-06T06:22:35.829,89.0,0.889206079760606,7.01123595505618,162.95505617977528,7.023135265388884,162.9298108467043,1671.830277936036,1562.4383716532877,1749.87630060754,109.27076681090557,85.18317678827701,144.33162862586153
5,2460681.786875,2025-01-06T06:53:06.000,1.0,0,-11.0,180.0,-11.0,180.0,1743.620970619184,1743.620970619184,1743.620970619184,103.3100847453663,103.3100847453663,103.3100847453663
6,2460681.789399155,2025-01-06T06:56:44.087,16.0,0.9095725250890043,-13.1875,192.5,-13.183383670822195,192.49673869282344,1728.4865410283223,1709.3251731676535,1748.9400549299276,100.59973912806547,96.90342329252942,105.03644410377312
7,2460681.794131945,2025-01-06T07:03:33.000,91.0,0.9334146103785016,8.010989010989011,197.03296703296704,8.007202028959352,197.02399385429229,1724.8037818165756,1685.6933444914375,1749.9304756395823,101.50834509498252,78.5864702661278,145.99934724322506
8,2460681.794131945,2025-01-06T07:03:33.000,9.0,0.5612111506528393,-13.222222222222221,200.33333333333334,-13.219510068027375,200.33125475203704,1730.3613020956955,1713.388834412818,1745.7515712530735,101.20905197653487,98.5676368850653,106.25957851575492
9,2460681.801388889,2025-01-06T07:14:00.000,1.0,0,11.0,208.0,11.0,208.0,1746.8136301459738,1746.8136301459738,1746.8136301459738,97.81737916596559,97.81737916596559,97.81737916596559
10,2460681.801388889,2025-01-06T07:14:00.000,14.0,0.9941407396566175,-13.785714285714285,208.14285714285714,-13.78478513584649,208.14002438368757,1734.2313176187938,1715.0969291636275,1749.8497059287997,102.87724141201433,95.49390639038364,113.11128229123304
11,0.0,-04713-11-24T12:00:00.000,56.0,0.6549416468894433,10.053571428571429,217.75,10.048938916130348,217.72105346142416,1692.928458801641,1597.6321064363483,1745.903800010794,105.86081298540297,70.86766885778793,146.9097087928722
12,0.0,-04713-11-24T12:00:00.000,1.0,0,2.0,219.0,2.0,219.0,1744.689283046455,1744.689283046455,1744.689283046455,138.59128240522048,138.59128240522048,138.59128240522048
13,0.0,-04713-11-24T12:00:00.000,4.0,0.9128709291752769,0.75,220.75,0.7516247951711712,220.75118394680055,1734.7603036287987,1726.5448479839183,1740.1157074275607,128.256873334811,125.01459648010692,133.37183023814563
14,2460681.5454166667,2025-01-06T01:05:24.000,5.0,0.8004714123777822,8.6,307.2,8.60007030424001,307.1998807343152,1747.2543865592481,1745.319500134183,1748.388527434619,94.08164965978929,79.60210153557355,101.62347775588175
15,2460681.5454166667,2025-01-06T01:05:24.000,9.0,0.8586793700036429,7.111111111111111,311.1111111111111,7.1088206971687145,311.11166617585485,1738.0516075431922,1718.6123999780468,1749.4578621654207,105.11244779362715,97.08720249532436,115.03410457995493
16,2460681.552673611,2025-01-06T01:15:51.000,15.0,0.7684447973703844,6.2666666666666675,324.1333333333333,6.266107943742879,324.1342470025812,1741.9611322760065,1723.4073060209266,1747.9960532609164,124.5526393849991,112.70969141435967,133.0713469126517
17,2460681.5599305555,2025-01-06T01:26:18.000,1.0,0,-14.0,329.0,-14.0,329.0,1747.8275081423055,1747.8275081423055,1747.8275081423055,84.9700923388055,84.9700923388055,84.9700923388055
