Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-28T06:12:45.257,2460703.758857143,11,346,4,14,138.439715055168,1845.9997767225195,0.5523809790611267
1,2025-01-28T06:21:06.857,2460703.764662699,13,335,2,25,139.40155160067062,1847.6254273445907,0.5459383917706353
2,2025-01-28T06:24:06.000,2460703.7667361116,14,320,1,40,134.95628110244337,1909.2533717352649,0.5027451097965241
3,2025-01-28T06:45:00.000,2460703.78125,10,301,5,59,159.91720954492652,1756.4311236430394,0.5768627673387527
4,2025-01-28T06:55:27.000,2460703.7885069447,19,285,-4,75,121.77611040922673,1915.7151462837849,0.6196078658103943
5,N/A,0.0,19,221,-4,139,118.0251296712416,1644.3122772148702,0.5333333611488342
6,2025-01-28T00:31:12.000,2460703.5216666665,11,212,4,148,142.9564214753295,1734.6003857166431,0.5803921818733215
7,2025-01-28T00:31:12.000,2460703.5216666665,11,207,4,153,141.6690760721121,1824.5924874282791,0.5354723930358887
8,2025-01-28T00:52:08.000,2460703.5362037034,9,187,6,173,143.4308962569461,1822.1426742167494,0.49411765734354657
9,2025-01-28T01:13:04.500,2460703.5507465275,18,161,-3,199,117.97453229452648,1860.8820879461616,0.5889483310959555
10,2025-01-28T01:35:28.800,2460703.566305556,12,141,3,219,130.12288946466842,1789.393862835623,0.5592824512339652
11,2025-01-28T02:09:31.385,2460703.5899465815,11,122,4,238,139.10216140371895,1806.268063398974,0.5926093717034047
12,2025-01-28T03:00:32.400,2460703.625375,10,92,5,268,140.87429949549022,1815.9968220941066,0.5867147105080741
13,2025-01-28T03:45:02.571,2460703.6562797623,10,64,5,296,135.84277670942254,1781.939640876383,0.5557932426983658
14,2025-01-28T04:50:01.500,2460703.7014062502,12,24,3,336,153.0525368025317,1842.9369188446888,0.6493905871301084
