Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2022-09-19T04:53:24.000,2459841.70375,9,346,6,14,139.9663467014355,1913.5979036068761,0.5529412031173706
1,2022-09-19T04:53:24.000,2459841.70375,20,340,-5,20,130.33187130361492,1886.3783928485552,0.5647059082984924
2,2022-09-19T04:53:24.000,2459841.70375,18,335,-3,25,129.67368351619461,1809.946348874944,0.5764706134796143
3,2022-09-19T04:53:24.000,2459841.70375,15,327,0,33,134.39135147034574,1782.3643197751476,0.6000000238418579
4,2022-09-19T04:53:24.000,2459841.70375,9,312,6,48,138.30391482206417,1735.7810576957534,0.6039215922355652
5,2022-09-19T04:53:24.000,2459841.70375,24,312,-9,48,120.38698557466715,1800.1016788504216,0.5333333611488342
6,2022-09-19T03:52:18.000,2459841.6613194444,23,47,-8,313,160.52133150654086,1950.0462955890694,0.5254902243614197
7,2022-09-19T03:52:18.000,2459841.6613194444,10,46,5,314,168.3735564733721,1857.5077224166812,0.5372549295425415
8,2022-09-19T03:52:18.000,2459841.6613194444,25,31,-10,329,147.35856756729297,2011.6791399803024,0.5882353186607361
9,2022-09-19T03:52:18.000,2459841.6613194444,25,24,-10,336,138.81959871727753,2035.4124023182442,0.6000000238418579
10,2022-09-19T03:52:18.000,2459841.6613194444,10,21,5,339,168.55036019459922,1827.8935452788614,0.6352941393852234
11,2022-09-19T03:52:18.000,2459841.6613194444,19,20,-4,340,132.1284386050287,1896.1242205523083,0.6196078658103943
12,2022-09-19T03:52:18.000,2459841.6613194444,10,9,5,351,163.65267392017523,1780.3227071353501,0.6431372761726379
