label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460647.6096180556,2024-12-03T02:37:51.000,8.0,0.8043077212665621,-6.625,38.75,-6.624289763925702,38.74917439178796,2005.7388265339375,2000.061352785675,2015.2763093204035,109.59558848344344,104.55780696168387,117.37192722390405
2,2460647.6299002846,2024-12-03T03:07:03.385,245.0,0.9484914051168909,-2.685714285714287,69.46530612244896,-2.6782662391410064,69.42452292321207,2063.0150608374856,2000.2010455413688,2160.2164644254426,131.58714871096862,107.64503937839103,143.211894957286
3,2460647.7027256945,2024-12-03T04:51:55.500,1.0,0,9.0,133.0,9.0,133.0,2003.1245230575787,2003.1245230575787,2003.1245230575787,144.88576387594796,144.88576387594796,144.88576387594796
4,2460647.784746527,2024-12-03T06:50:02.100,31.0,0.6861829854000546,-4.387096774193548,204.16129032258064,-4.389650928354964,204.1632140584632,2025.1847788139855,2000.4661438713022,2058.9390428385213,120.85370269795156,105.57221943151661,132.26181495662465
5,2460646.948488562,2024-12-02T10:45:49.412,1.0,0,-5.0,262.0,-5.0,262.0,2000.5456028210015,2000.5456028210015,2000.5456028210015,114.08906790845603,114.08906790845603,114.08906790845603
6,2460646.8200086807,2024-12-02T07:40:48.750,1.0,0,-6.0,267.0,-6.0,267.0,2002.190158908171,2002.190158908171,2002.190158908171,109.1374299346473,109.1374299346473,109.1374299346473
7,2460646.655972222,2024-12-02T03:44:36.000,13.0,0.7770371079277282,-1.1538461538461533,290.53846153846155,-1.152619869461482,290.54171412040296,2008.8374877329286,2000.9604706296525,2024.4195374244384,117.55238475378327,111.4610243353534,122.44693891323655
8,2460646.6855208334,2024-12-02T04:27:09.000,41.0,0.8956319012631644,-8.804878048780488,322.0975609756098,-8.807729104002782,322.0975426786487,2019.2995227400836,2000.3575480840639,2044.527497457733,112.93845068645255,104.69069197518759,125.1794525743269
9,2460646.7072916664,2024-12-02T04:58:30.000,86.0,0.9923997680524409,-12.011627906976745,346.8139534883721,-12.011146598554372,346.81609110911717,2021.0073347216394,2000.2198722197875,2054.2911451476434,102.31324176117016,92.4757648844963,112.03235104660904
10,2460646.714548611,2024-12-02T05:08:57.000,65.0,0.9595742341326563,-2.815384615384616,352.6461538461538,-2.8149963065110235,352.6631678477045,2047.511301355132,2000.02490434807,2096.7086306271162,122.48339329436085,106.8068276646121,130.24461182564767
