Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-17T04:03:57.000,2460692.669409722,5,352,10,8,111.25733412400302,1964.6997007266382,0.4470588266849518
1,2025-01-17T04:03:57.000,2460692.669409722,8,347,7,13,128.28852208482084,1958.724089981862,0.5000000149011612
2,2025-01-17T05:43:58.500,2460692.738871528,6,297,9,63,116.8643715648699,1952.4932952923918,0.4372549057006836
3,2025-01-17T05:43:58.500,2460692.738871528,20,291,-5,69,125.16364445669086,1941.849747310248,0.5529412008248843
4,2025-01-17T05:55:02.400,2460692.7465555556,18,282,-3,78,123.47614825631527,1930.2030064186124,0.5317647278308868
5,2025-01-17T06:16:33.600,2460692.7615,21,270,-6,90,118.54266562885346,1951.2462409140421,0.49155663410011596
6,2025-01-17T06:38:04.800,2460692.7764444444,5,252,10,108,113.19614417292661,1921.064481074177,0.4433823563158512
7,2025-01-17T06:38:04.800,2460692.7764444444,10,251,5,109,132.7267712994919,1928.2009062228183,0.47691077662973985
8,2025-01-17T06:59:36.000,2460692.791388889,11,242,4,118,127.11466502705156,1937.6197165013516,0.4760951260302929
9,2025-01-17T07:21:06.000,2460692.806319445,24,213,-9,147,128.23087274489455,1899.286494998014,0.46535947918891907
10,2025-01-17T07:31:33.000,2460692.813576389,23,201,-8,159,103.16851353020598,1862.0402083938973,0.46480908362489
11,2025-01-17T07:42:00.000,2460692.8208333333,23,185,-8,175,122.08296507624583,1914.5805706989509,0.40784314274787903
12,2025-01-17T01:04:36.000,2460692.5448611113,17,127,-2,233,114.2114521973801,1850.6329020108994,0.5098039507865906
13,2025-01-17T01:15:03.000,2460692.5521180555,9,115,6,245,136.2922979490076,1859.8391595584376,0.4745098054409027
14,2025-01-17T01:25:30.000,2460692.5593749997,18,100,-3,260,126.53103360692599,1957.786870827171,0.5346405406792959
15,2025-01-17T01:46:24.000,2460692.573888889,5,69,10,291,113.60226322723392,1873.0665167445002,0.4765906431237046
16,2025-01-17T01:53:58.588,2460692.579150327,23,67,-8,293,110.12302954338647,2018.9574948718985,0.48189158650005565
17,2025-01-17T02:07:38.400,2460692.588638889,23,61,-8,299,109.63726731123921,2023.1628959020034,0.4842737158950494
18,2025-01-17T02:42:37.412,2460692.612933007,19,37,-4,323,119.16344611258195,1957.3791695647108,0.5275663347805247
19,2025-01-17T02:52:06.698,2460692.619521964,7,25,8,335,130.76049392321966,1878.433925839992,0.4633835013522658
20,2025-01-17T03:00:49.500,2460692.625572917,17,17,-2,343,127.11157882091894,1960.85654290989,0.518627479672432
