Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20221009-20221013,1,N/A,0.0,-10,43,1852.92041015625,113.03022003173828
xyfnh3max,20221009-20221013,2,2022-10-09T04:01:30.000,2459861.667708333,3,47,1685.831298828125,137.28152465820312
xyfnh3max,20221009-20221013,3,2022-10-09T04:01:30.000,2459861.667708333,5,55,1716.706298828125,138.02426147460938
xyfnh3max,20221009-20221013,4,2022-10-09T04:01:30.000,2459861.667708333,-7,58,1891.160400390625,117.31533813476562
xyfnh3max,20221009-20221013,5,2022-10-09T04:01:30.000,2459861.667708333,3,68,1718.1080322265625,147.274169921875
xyfnh3max,20221009-20221013,6,2022-10-09T04:01:30.000,2459861.667708333,1,77,1764.5106201171875,134.5975799560547
xyfnh3max,20221009-20221013,7,2022-10-09T04:01:30.000,2459861.667708333,5,91,1765.69482421875,140.18711853027344
xyfnh3max,20221009-20221013,8,2022-10-09T04:40:33.529,2459861.6948325164,-6,99,1776.8162841796875,118.8742904663086
xyfnh3max,20221009-20221013,9,2022-10-09T04:43:00.000,2459861.6965277777,4,101,1735.643798828125,125.52752685546875
xyfnh3max,20221009-20221013,10,2022-10-09T05:24:30.000,2459861.7253472223,6,119,1719.6485595703125,123.63806915283203
xyfnh3max,20221009-20221013,11,2022-10-09T05:24:30.000,2459861.7253472223,-6,125,1758.406005859375,108.26294708251953
xyfnh3max,20221009-20221013,12,2022-10-09T05:24:30.000,2459861.7253472223,5,133,1828.06396484375,128.84893798828125
xyfnh3max,20221009-20221013,13,2022-10-09T05:24:30.000,2459861.7253472223,5,139,1788.9310302734375,127.28279876708984
xyfnh3max,20221009-20221013,14,2022-10-09T05:24:30.000,2459861.7253472223,-7,146,1885.77783203125,112.41040802001953
xyfnh3max,20221009-20221013,15,2022-10-09T05:24:30.000,2459861.7253472223,4,146,1722.3206787109375,124.33094787597656
xyfnh3max,20221009-20221013,16,2022-10-09T05:24:30.000,2459861.7253472223,4,153,1699.598876953125,123.77995300292969
xyfnh3max,20221009-20221013,17,2022-10-09T05:24:30.000,2459861.7253472223,5,161,1633.0118408203125,126.91242980957031
xyfnh3max,20221009-20221013,18,N/A,0.0,4,275,1864.004150390625,121.9233627319336
xyfnh3max,20221009-20221013,19,2022-10-13T03:45:30.000,2459865.656597222,1,291,1901.6112060546875,117.68209075927734
xyfnh3max,20221009-20221013,20,2022-10-13T03:45:30.000,2459865.656597222,-5,304,1920.3843994140625,111.80293273925781
xyfnh3max,20221009-20221013,21,2022-10-13T03:45:30.000,2459865.656597222,4,325,1836.7850341796875,131.5016632080078
xyfnh3max,20221009-20221013,22,2022-10-13T03:45:30.000,2459865.656597222,-6,347,1706.6573486328125,119.04674530029297
xyfnh3min,20221009-20221013,1,N/A,0.0,-7,44,1839.8677978515625,91.30252075195312
xyfnh3min,20221009-20221013,2,2022-10-09T04:01:30.000,2459861.667708333,-5,55,1781.6300048828125,91.19866943359375
xyfnh3min,20221009-20221013,3,2022-10-09T04:01:30.000,2459861.667708333,-7,73,1797.0111083984375,96.71893310546875
xyfnh3min,20221009-20221013,4,2022-10-09T04:01:30.000,2459861.667708333,-7,83,1815.322509765625,94.57357788085938
xyfnh3min,20221009-20221013,5,2022-10-09T04:01:30.000,2459861.667708333,-7,90,1913.5203857421875,97.03155517578125
xyfnh3min,20221009-20221013,6,2022-10-09T04:43:00.000,2459861.6965277777,-1,106,1737.213134765625,98.33440399169922
xyfnh3min,20221009-20221013,7,2022-10-09T05:24:30.000,2459861.7253472223,-7,118,1754.8731689453125,96.91436004638672
xyfnh3min,20221009-20221013,8,2022-10-09T05:24:30.000,2459861.7253472223,-8,124,1821.1124267578125,95.85574340820312
xyfnh3min,20221009-20221013,9,2022-10-09T05:24:30.000,2459861.7253472223,-10,129,1846.96142578125,95.42506408691406
xyfnh3min,20221009-20221013,10,2022-10-09T05:24:30.000,2459861.7253472223,-5,129,1747.4278564453125,95.10098266601562
xyfnh3min,20221009-20221013,11,2022-10-09T05:24:30.000,2459861.7253472223,-3,150,1744.16357421875,96.28169250488281
xyfnh3min,20221009-20221013,12,2022-10-09T05:24:30.000,2459861.7253472223,-10,153,1945.968017578125,101.2181625366211
xyfnh3min,20221009-20221013,13,N/A,0.0,-5,275,1824.400390625,96.45901489257812
xyfnh3min,20221009-20221013,14,N/A,0.0,0,277,1796.3270263671875,100.42597961425781
xyfnh3min,20221009-20221013,15,2022-10-13T03:45:30.000,2459865.656597222,-7,284,1996.361083984375,101.84713745117188
xyfnh3min,20221009-20221013,16,2022-10-13T03:45:30.000,2459865.656597222,-6,289,2043.10693359375,103.74091339111328
xyfnh3min,20221009-20221013,17,2022-10-13T03:45:30.000,2459865.656597222,-4,298,1890.8289794921875,103.58363342285156
xyfnh3min,20221009-20221013,18,2022-10-13T03:45:30.000,2459865.656597222,-4,309,1924.51123046875,103.4928970336914
xyfnh3min,20221009-20221013,19,2022-10-13T03:45:30.000,2459865.656597222,-4,314,1882.032958984375,102.09334564208984
xyfnh3min,20221009-20221013,20,2022-10-13T03:45:30.000,2459865.656597222,-4,322,1862.1456298828125,103.27535247802734
xyfnh3min,20221009-20221013,21,2022-10-13T03:45:30.000,2459865.656597222,-4,328,1764.7252197265625,103.45661926269531
xyfnh3min,20221009-20221013,22,2022-10-13T03:45:30.000,2459865.656597222,-10,350,1688.296142578125,103.642822265625
xyPcldmax,20221009-20221013,1,2022-10-09T04:01:30.000,2459861.667708333,-9,47,1907.0369873046875,110.3464126586914
xyPcldmax,20221009-20221013,2,2022-10-09T04:01:30.000,2459861.667708333,-8,56,1906.78271484375,107.98384857177734
xyPcldmax,20221009-20221013,3,2022-10-09T04:01:30.000,2459861.667708333,7,89,1825.145263671875,121.28514099121094
