label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460649.6198958335,2024-12-05T02:52:39.000,38.0,0.9547619391308487,-3.44736842105263,6.342105263157919,-3.4470251165881365,6.339823385745774,2016.386737212584,2000.2206459419415,2040.3419690052644,125.09034137884359,115.92488051531932,131.71378629552325
2,2460649.634409722,2024-12-05T03:13:33.000,1.0,0,-12.0,29.0,-12.0,29.0,2008.1175191515047,2008.1175191515047,2008.1175191515047,106.50729807549232,106.50729807549232,106.50729807549232
3,2460649.6489236113,2024-12-05T03:34:27.000,62.0,0.7508717611689142,-9.0,38.35483870967744,-8.995424580611498,38.355304106285814,2011.8471730156384,2000.035162328095,2043.9194768446355,107.60907717848421,96.01924200950859,125.56462800193114
4,2460649.6495456346,2024-12-05T03:35:20.743,1.0,0,-5.0,46.0,-5.0,46.0,2012.7346262013646,2012.7346262013646,2012.7346262013646,118.79134399331201,118.79134399331201,118.79134399331201
5,2460649.6561805555,2024-12-05T03:44:54.000,3.0,0.97372313034591,-13.333333333333332,51.0,-13.333203363279477,50.99968859619668,2001.7549918604382,2000.9744872481463,2002.8445496013908,98.74189013366708,98.14941895360349,99.70997224072373
6,2460649.6561805555,2024-12-05T03:44:54.000,2.0,1.0,-14.0,55.5,-14.0,55.5002523460044,2005.824083843296,2004.8117604571432,2006.8364072294487,95.97902927079673,95.11878887554947,96.839269666044
7,2460649.6663888884,2024-12-05T03:59:36.000,10.0,0.9895952981654266,-13.8,60.89999999999998,-13.80033924162618,60.90096060312311,2005.9800398267937,2000.536116357466,2012.7049822860731,99.71597233799423,97.59351564983908,101.56735896217201
8,2460649.6878449074,2024-12-05T04:30:29.800,256.0,0.941277784561006,-3.80078125,73.828125,-3.809937016149931,73.86717832167744,2086.5382422589983,2000.3410700405286,2260.240531511773,130.20721564839897,97.53322259171887,144.35999510066165
9,2460649.7151851854,2024-12-05T05:09:52.000,2.0,1.0,-1.0,96.5,-1.0,96.50007734823635,2003.2431751549857,2002.9332805018223,2003.5530698081488,123.61483508761575,123.38558816854166,123.84408200668982
10,2460649.7223784723,2024-12-05T05:20:13.500,1.0,0,-2.0,105.0,-2.0,105.0,2002.066777502049,2002.066777502049,2002.066777502049,119.11500369022522,119.11500369022522,119.11500369022522
11,2460649.7531250003,2024-12-05T06:04:30.000,4.0,0.9128709291752769,9.25,133.75,9.249102813985644,133.75036063770963,2022.8293252839019,2015.5699085636027,2027.3916942893202,146.23863929346552,134.18511022063262,153.80550944571678
12,2460649.799337302,2024-12-05T07:11:02.743,1.0,0,1.0,177.0,1.0,177.0,2002.321869338197,2002.321869338197,2002.321869338197,129.28602366335033,129.28602366335033,129.28602366335033
13,2460649.8059722222,2024-12-05T07:20:36.000,5.0,0.816496580927726,6.4,183.2,6.398822808185951,183.19991061753322,2012.4470414714228,2004.5106755825398,2018.9928130988617,142.48479775105702,135.86027474066458,147.69063047414323
14,2460649.8059722222,2024-12-05T07:20:36.000,1.0,0,-14.0,188.0,-14.0,188.0,2002.1564036536413,2002.1564036536413,2002.1564036536413,101.04242142668566,101.04242142668566,101.04242142668566
15,2460649.8077864586,2024-12-05T07:23:12.750,5.0,1.0,-14.0,192.0,-14.0,192.00240869315243,2008.4962123125056,2000.7684297597934,2011.861836066171,95.85654852966158,93.03617592042849,97.2568266351064
16,2460649.813229167,2024-12-05T07:31:03.000,3.0,1.0,-14.0,197.0,-14.0,197.00232353485768,2008.0496891722203,2002.6313898678811,2016.628710214091,96.33687260605517,95.05036763370083,98.01400535833743
17,2460649.815302579,2024-12-05T07:34:02.143,32.0,0.9534271826501196,-3.40625,206.4375,-3.408823969935696,206.43066416877548,2018.0543078849946,2000.2825117732152,2072.350804180143,122.62156344044507,105.56428141318369,134.8914213754355
18,2460649.590798611,2024-12-05T02:10:45.000,45.0,0.9038214740343635,-3.177777777777777,355.93333333333334,-3.179363508777964,355.94566776337433,2023.7299313330395,2000.4248467853372,2058.743783612122,123.98326481850636,114.42642987162114,130.1180330220832
19,2460649.590798611,2024-12-05T02:10:45.000,10.0,0.49434753388894664,-10.399999999999999,356.0,-10.398476052779973,356.00001639456065,2007.9287689768892,2002.0025136904187,2020.1634247518314,102.31766988004958,100.47401294379179,106.41920324877194
20,2460649.590798611,2024-12-05T02:10:45.000,5.0,0.8784003785322517,-9.600000000000001,359.4,-9.602407015919699,359.40093540643903,2016.627265357672,2007.5318825197664,2031.9406082806322,104.93315116212202,102.66673100586623,109.6421901304202
