Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-28T06:10:48.000,2460703.7575000003,13,348,2,12,133.81422825395885,1789.8037943754655,0.5632798834280534
1,2025-01-28T06:13:39.000,2460703.759479167,20,342,-5,18,111.99387547801996,1712.8716629581404,0.637254923582077
2,2025-01-28T06:21:06.857,2460703.764662699,9,335,6,25,119.05599512324991,1708.0447087113866,0.6028011441230774
3,2025-01-28T06:24:06.000,2460703.7667361116,8,320,7,40,95.20907877399779,1674.0333679173516,0.6086274683475494
4,2025-01-28T06:26:02.651,2460703.7680862406,21,318,-6,42,120.88111479255755,1827.6457109919788,0.594254465297211
5,2025-01-28T06:36:23.647,2460703.775273693,11,305,4,55,153.96231882251962,1718.6672466818272,0.594117671251297
6,2025-01-28T06:45:00.000,2460703.78125,14,296,1,64,129.5367995073782,1766.3818559486583,0.5986928343772888
7,N/A,0.0,19,221,-4,139,118.0251296712416,1644.3122772148702,0.5333333611488342
8,N/A,0.0,7,220,8,140,101.53892926590646,1494.4586898319953,0.5490196347236633
9,2025-01-28T00:41:39.000,2460703.528923611,7,195,8,165,112.1163851246967,1638.0857886977462,0.6099071424258383
10,2025-01-28T01:14:03.600,2460703.551430556,8,159,7,201,101.46093316901296,1627.2993576337847,0.6133333563804626
11,2025-01-28T01:56:54.000,2460703.5811805557,6,132,9,228,101.96901319958555,1661.7356892347966,0.6127251052126592
12,2025-01-28T02:30:45.577,2460703.604694178,6,108,9,252,90.17616497084136,1643.5663012522389,0.6368024297631705
13,2025-01-28T03:24:36.000,2460703.6420833333,6,73,9,287,96.75116711980529,1647.3691618155929,0.6439215898513794
14,2025-01-28T03:48:40.800,2460703.6588055557,5,61,10,299,98.53525766258349,1725.8906040271563,0.5686274766921997
15,2025-01-28T04:00:49.500,2460703.6672395836,7,54,8,306,87.95642057418843,1710.2800746029488,0.6031007988508358
16,2025-01-28T04:17:48.585,2460703.679034553,7,42,8,318,81.94295546531878,1650.0915184264834,0.5139928893609481
17,2025-01-28T04:34:46.047,2460703.6908107237,20,38,-5,322,103.03210939788342,1721.961929547167,0.6668449389663609
