label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460703.751663996,2025-01-28T06:02:23.769,1.0,0,-14.0,11.0,-14.0,11.0,135.5738467338602,135.5738467338602,135.5738467338602,2035.9252245631526,2035.9252245631526,2035.9252245631526
2,2460703.752222222,2025-01-28T06:03:12.000,1.0,0,4.0,14.0,4.0,14.0,135.36381701049788,135.36381701049788,135.36381701049788,1886.7052469044768,1886.7052469044768,1886.7052469044768
3,2460703.782411111,2025-01-28T06:46:40.320,183.0,0.9104275875265795,3.021857923497267,59.153005464480884,3.070449664279508,59.1523932192992,147.4043881696461,135.04165526165414,165.27612637518396,1872.7575268168673,1739.0445920085012,2004.1225429647668
4,0.0,-04713-11-24T12:00:00.000,9.0,0.7876480070835765,4.111111111111111,149.66666666666666,4.113659537615732,149.65692702643747,137.68551173381852,135.06568773434427,142.9564214753295,1788.024867484151,1713.5336823701573,1871.6616670310912
5,2460703.5216666665,2025-01-28T00:31:12.000,2.0,1.0,3.5,153.0,3.509681409264701,153.0,137.72547520914947,135.0587218257992,140.3922285924997,1856.3992434014617,1832.5852624552926,1880.2132243476308
6,2460703.528923611,2025-01-28T00:41:39.000,35.0,0.8454517919535658,5.228571428571428,172.17142857142858,5.22459795830942,172.1786210722412,139.90736088878143,135.55925824710462,145.25965660560558,1823.2645291372414,1695.6395839580791,1951.4096658488377
7,2460703.5738368053,2025-01-28T01:46:19.500,1.0,0,2.0,223.0,2.0,223.0,137.13005394853118,137.13005394853118,137.13005394853118,1798.2058891796676,1798.2058891796676,1798.2058891796676
8,2460703.5887847226,2025-01-28T02:07:51.000,47.0,0.9566214745874955,4.297872340425531,235.85106382978722,4.300564562776232,235.87505078367906,137.95667275638172,135.08225687912778,142.9474878348204,1823.4106625847917,1765.6449557451126,1868.6763828758974
9,2460703.6313602943,2025-01-28T03:09:09.529,36.0,0.8720908958939815,4.611111111111111,271.77777777777777,4.613118659461028,271.7805055712269,137.41010257507162,135.17616828049873,140.0200916979363,1832.29488471231,1810.2648555090693,1850.414573529154
10,2460703.7014062502,2025-01-28T04:50:01.500,99.0,0.9184024764170972,3.4646464646464654,335.93939393939394,3.4711822254855953,335.9396042499336,142.53314524894205,135.00169017392236,154.26168081526737,1863.7960763664619,1753.8695516518737,1978.6901102872705
11,2460703.7159375,2025-01-28T05:10:57.000,14.0,0.8674240684118919,0.14285714285714235,359.2857142857143,0.14197990516213999,359.28703633548423,137.71294084578432,135.28561889027299,140.04245749056838,1926.8546156117611,1844.474733609471,1990.2392265868823
