Label,Extrema_Type,Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
NH3,maxima,0,N/A,0.0,87,353,-27,7,97.12572060762443,1618.9097727763967,0.4571790031848415
NH3,maxima,1,N/A,0.0,78,348,-18,12,101.3159782437285,1986.8501517593327,0.3794117718935013
NH3,maxima,2,N/A,0.0,87,344,-27,16,96.813397239031,1724.2247181864207,0.4117647111415863
NH3,maxima,3,2025-01-16T03:43:18.000,2460691.6550694443,68,341,-8,19,112.52334500410889,2034.5522925818855,0.4843137264251709
NH3,maxima,4,N/A,0.0,87,327,-27,33,99.955599316862,1712.6095305811086,0.45411765575408936
NH3,maxima,5,2025-01-16T03:56:19.200,2460691.6641111113,69,327,-9,33,110.06720524502616,1956.5931224995663,0.45803922414779663
NH3,maxima,6,2025-01-16T03:59:32.571,2460691.666349207,56,321,4,39,146.01662932189382,1767.2522361349218,0.5922421385412631
NH3,maxima,7,2025-01-16T04:19:56.400,2460691.6805138895,13,313,47,47,109.00973419020815,1736.0316462325586,0.34823530316352846
NH3,maxima,8,N/A,0.0,78,308,-18,52,105.35207544548925,1937.5205028473852,0.40862745642662046
NH3,maxima,9,N/A,0.0,78,303,-18,57,105.16700005465381,1895.7245194938794,0.37960785031318667
NH3,maxima,10,N/A,0.0,88,303,-28,57,112.83883762797919,1728.0499770499277,0.3874509871006012
NH3,maxima,11,2025-01-16T04:53:52.596,2460691.704080969,56,295,4,65,144.9261080377777,1931.7775770068472,0.4866917101626701
NH3,maxima,12,2025-01-16T05:06:52.800,2460691.713111111,7,291,53,69,116.78119899303806,1882.2203398151362,0.29720485083600306
NH3,maxima,13,N/A,0.0,91,289,-31,71,124.83645509494158,1703.0688227102132,0.3607843220233917
NH3,maxima,14,N/A,0.0,79,288,-19,72,106.87365772524223,1745.7910411482044,0.4156862795352936
NH3,maxima,15,N/A,0.0,90,283,-30,77,127.42421393770127,1720.864932749821,0.3153108161814669
NH3,maxima,16,2025-01-16T05:30:13.200,2460691.729319445,56,276,4,84,156.69717582526565,1858.5756274309792,0.6541176676750183
