Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2022-09-19T04:53:24.000,2459841.70375,19,354,-4,6,111.71781267840998,1815.9281454013694,0.5490196347236633
1,2022-09-19T04:53:24.000,2459841.70375,20,316,-5,44,103.73001044350167,1774.1907383127304,0.6313725709915161
2,N/A,0.0,22,56,-7,304,104.38639488193851,1756.1933912713923,0.5058823823928833
3,2022-09-19T03:52:18.000,2459841.6613194444,22,46,-7,314,87.94110491688679,1919.7900863600155,0.5490196347236633
4,2022-09-19T03:52:18.000,2459841.6613194444,16,41,-1,319,111.80672274249223,1627.79382116661,0.6078431606292725
5,2022-09-19T03:52:18.000,2459841.6613194444,4,36,11,324,79.06750896581589,1753.1930348495146,0.5254902243614197
6,2022-09-19T03:52:18.000,2459841.6613194444,15,31,0,329,108.02876611224211,1582.2112554797654,0.6627451181411743
7,2022-09-19T03:52:18.000,2459841.6613194444,22,26,-7,334,114.00678425149005,1977.4277393452608,0.5960784554481506
8,2022-09-19T03:52:18.000,2459841.6613194444,16,21,-1,339,113.06550877281414,1651.0310772821372,0.6666666865348816
9,2022-09-19T03:52:18.000,2459841.6613194444,4,13,11,347,81.17314415537162,1877.6053354853034,0.5568627715110779
10,2022-09-19T03:52:18.000,2459841.6613194444,18,8,-3,352,109.73750834791933,1677.7846919755218,0.658823549747467
