Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-05T04:57:03.000,2460619.7062847223,9,344,6,16,120.97047072192669,1599.3728808399587,0.5980392396450043
1,2024-11-05T05:12:30.000,2460619.717013889,8,324,7,36,104.58622286348437,1808.1799590714743,0.5633987188339233
2,2024-11-05T05:12:30.000,2460619.717013889,23,323,-8,37,97.94055036717123,1807.7252478539779,0.6379085183143616
3,2024-11-05T05:27:57.000,2460619.7277430557,7,309,8,51,81.50814447329611,1677.0389304610915,0.6039215847849846
4,2024-11-05T05:58:51.000,2460619.749201389,20,292,-5,68,97.51114737729431,1758.971056878029,0.5794117897748947
5,2024-11-05T05:58:51.000,2460619.749201389,11,290,4,70,130.75834406427822,1705.519033725962,0.5892157107591629
6,2024-11-05T06:23:57.375,2460619.7666362845,20,280,-5,80,87.88125804536327,1725.1048228196207,0.5935049215331674
7,2024-11-05T06:35:32.625,2460619.7746831602,8,266,7,94,101.20608326647032,1701.815598493309,0.6188725717365742
8,2024-11-05T06:57:56.647,2460619.790238971,18,259,-3,101,93.49578455161824,1690.0013205270045,0.6208766085260055
9,2024-11-05T07:25:48.000,2460619.8095833333,8,242,7,118,116.47078216101775,1603.3795409182826,0.7120098210871221
10,2024-11-05T07:27:22.909,2460619.8106818185,19,241,-4,119,103.92929987434583,1741.195728634288,0.6513369191776622
11,2024-11-05T07:47:04.000,2460619.824351852,19,225,-4,135,112.96372562156607,1799.894999762684,0.6818776148738284
12,2024-11-05T07:56:43.687,2460619.831061198,7,224,8,136,118.38648503845718,1714.4187117926847,0.7126559840910361
13,2024-11-05T08:02:31.500,2460619.8350868057,21,214,-6,146,119.9557127693418,1894.9628820110004,0.6343137472867966
14,2024-11-05T08:18:00.000,2460619.845833333,19,208,-4,152,118.17968064916074,1868.4820663058417,0.6421865911194773
15,2024-11-05T08:33:27.000,2460619.8565625,8,201,7,159,108.31775011808713,1693.0695454580953,0.7500000149011612
16,2024-11-05T08:34:46.457,2460619.8574821427,18,193,-3,167,120.81753524335979,1821.9057410721146,0.6328291535377502
17,2024-11-05T08:48:54.000,2460619.8672916666,19,180,-4,180,110.89283026937748,1864.537296498437,0.7032679915428162
18,2024-11-05T08:51:22.320,2460619.8690083334,9,173,6,187,118.40929063518058,1633.5757704702892,0.7480784463882447
19,2024-11-05T09:04:21.000,2460619.8780208332,18,162,-3,198,116.55307215983704,1742.8272921834987,0.658823549747467
20,2024-11-05T09:19:48.000,2460619.88875,19,147,-4,213,131.10848139381642,1762.885816766986,0.6705882549285889
21,2024-11-05T09:19:48.000,2460619.88875,18,143,-3,217,132.04616451561682,1739.0057693959316,0.6705882549285889
22,2024-11-05T09:19:48.000,2460619.88875,7,140,8,220,126.37336097157296,1550.2639837067395,0.7254902124404907
