label,jd_time,fits_time,area,eccentricity,centroid_lat,centroid_lon,weighted_centroid_lat_seg,weighted_centroid_lon_seg,seg_intensity_mean,seg_intensity_min,seg_intensity_max,intensity_mean,intensity_min,intensity_max
1,2460704.610236111,2025-01-29T02:38:44.400,207.0,0.908397375126158,4.719806763285025,58.309178743961354,4.778132892760198,58.42260379608774,153.23995110499126,135.2095507735136,179.88845411738157,1904.7133740696374,1759.7140900024854,2104.640526947119
2,2460704.671265873,2025-01-29T04:06:37.371,249.0,0.9210347587629542,3.052208835341366,105.95983935742973,3.119222061147209,106.04148552582797,148.29785683372958,135.02742657859716,169.91922694663856,1949.4309925720347,1801.3302921384666,2085.6537816660857
3,2460704.7185243056,2025-01-29T05:14:40.500,99.0,0.9025292828552732,3.070707070707071,150.73737373737373,3.0839533975431923,150.71775478096401,140.3545565068811,135.4704364048292,148.14551394948504,1867.0519490185175,1641.877961531207,2035.6378794442692
4,2460704.7408796297,2025-01-29T05:46:52.000,110.0,0.8382592244145294,3.0727272727272723,176.06363636363636,3.1080470895084353,176.10090681954614,146.8494824954796,135.49842803658052,164.95633237416956,1880.1137284101137,1628.395672907963,2068.9358572520982
5,2460704.7699305555,2025-01-29T06:28:42.000,1.0,0,2.0,204.0,2.0,204.0,136.69109264276474,136.69109264276474,136.69109264276474,1751.7245191308893,1751.7245191308893,1751.7245191308893
6,2460704.7844444443,2025-01-29T06:49:36.000,20.0,0.7786521769046981,1.0,209.7,1.0035218226145144,209.69820940093612,136.5744015445881,135.1253808608096,139.75076628776688,1770.8666575817406,1692.0120366451595,1846.2848163251883
7,2460704.7844444443,2025-01-29T06:49:36.000,7.0,0.888039036175904,1.1428571428571423,216.14285714285714,1.1459787967288122,216.14230537417012,135.85548295496523,135.02427380723103,136.97073321789958,1808.4186649989424,1785.5107262593033,1833.9048480732574
8,2460704.7844444443,2025-01-29T06:49:36.000,15.0,0.5064054912675588,0.3333333333333339,221.66666666666666,0.3376278799354502,221.66115654498844,136.43565690398268,135.02793297783938,138.3923575903978,1804.914308828245,1780.2616865509958,1830.8444964704352
9,2460704.7844444443,2025-01-29T06:49:36.000,107.0,0.692703806727876,0.5700934579439245,232.60747663551402,0.6259940181377068,232.68072232873334,140.72236292200395,135.0031116894429,158.43266613798653,1784.0958138918684,1671.1045116131334,1914.5571667244615
10,2460704.7844444443,2025-01-29T06:49:36.000,1.0,0,-8.0,234.0,-8.0,234.0,136.06807637550764,136.06807637550764,136.06807637550764,1925.3925663943066,1925.3925663943066,1925.3925663943066
11,0.0,-04713-11-24T12:00:00.000,2.0,1.0,-6.0,235.5,-6.0,235.4941033171363,137.14312259225943,135.52574359053034,138.76050159398852,1882.530639662011,1876.2389221028332,1888.822357221189
12,2460704.5361458333,2025-01-29T00:52:03.000,112.0,0.8168822862807975,3.1696428571428577,336.2232142857143,3.188472832316247,336.20914140322634,140.64498279903037,135.10922673488355,150.44661920737084,1861.849950639688,1756.5829278088313,1962.0184588702382
