Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20221019-20221021,1,2022-10-21T03:58:36.000,2459873.6656944444,7,65,1852.5816650390625,140.57763671875
xyfnh3max,20221019-20221021,2,2022-10-21T03:58:36.000,2459873.6656944444,6,90,1780.193359375,128.85324096679688
xyfnh3max,20221019-20221021,3,2022-10-20T06:51:30.750,2459872.78577257,5,103,1693.55126953125,118.19888305664062
xyfnh3max,20221019-20221021,4,2022-10-19T03:42:24.000,2459871.6544444445,3,127,1744.597412109375,128.13027954101562
xyfnh3max,20221019-20221021,5,2022-10-19T03:42:24.000,2459871.6544444445,5,145,1850.3133544921875,130.60243225097656
xyfnh3max,20221019-20221021,6,2022-10-19T03:42:24.000,2459871.6544444445,2,153,1759.328125,126.89857482910156
xyfnh3max,20221019-20221021,7,2022-10-19T03:42:24.000,2459871.6544444445,7,168,1881.789306640625,127.14947509765625
xyfnh3max,20221019-20221021,8,N/A,0.0,3,284,1756.4539794921875,125.55770874023438
xyfnh3max,20221019-20221021,9,2022-10-20T04:40:24.000,2459872.694722222,-5,298,1808.887451171875,124.72447204589844
xyfnh3max,20221019-20221021,10,2022-10-20T04:40:24.000,2459872.694722222,3,309,1793.3533935546875,145.37005615234375
xyfnh3max,20221019-20221021,11,2022-10-20T04:40:24.000,2459872.694722222,3,326,1839.597900390625,138.51553344726562
xyfnh3max,20221019-20221021,12,2022-10-20T04:40:24.000,2459872.694722222,3,347,1697.96044921875,141.27244567871094
xyfnh3min,20221019-20221021,1,2022-10-21T03:58:36.000,2459873.6656944444,-4,52,1690.055419921875,74.37306213378906
xyfnh3min,20221019-20221021,2,2022-10-21T03:58:36.000,2459873.6656944444,-4,72,1730.265380859375,91.10733795166016
xyfnh3min,20221019-20221021,3,2022-10-21T03:58:36.000,2459873.6656944444,6,77,1646.595458984375,90.86392974853516
xyfnh3min,20221019-20221021,4,2022-10-21T03:58:36.000,2459873.6656944444,-6,97,1723.1109619140625,88.59086608886719
xyfnh3min,20221019-20221021,5,2022-10-20T03:50:30.000,2459872.660069444,8,105,1731.6649169921875,96.86162567138672
xyfnh3min,20221019-20221021,6,2022-10-20T03:50:30.000,2459872.660069444,-3,106,1640.48095703125,88.48513793945312
xyfnh3min,20221019-20221021,7,2022-10-20T03:50:30.000,2459872.660069444,8,114,1735.1009521484375,98.31148529052734
xyfnh3min,20221019-20221021,8,2022-10-19T03:42:24.000,2459871.6544444445,-2,127,1728.4681396484375,99.64717864990234
xyfnh3min,20221019-20221021,9,2022-10-19T03:42:24.000,2459871.6544444445,8,133,1789.7486572265625,82.98023986816406
xyfnh3min,20221019-20221021,10,2022-10-19T03:42:24.000,2459871.6544444445,0,144,1774.84228515625,102.83926391601562
xyfnh3min,20221019-20221021,11,2022-10-19T03:42:24.000,2459871.6544444445,-2,151,1751.0513916015625,102.05780792236328
xyfnh3min,20221019-20221021,12,2022-10-19T03:42:24.000,2459871.6544444445,9,156,1816.130615234375,87.92512512207031
xyfnh3min,20221019-20221021,13,2022-10-19T03:42:24.000,2459871.6544444445,-2,160,1717.8201904296875,104.30085754394531
xyfnh3min,20221019-20221021,14,2022-10-19T03:42:24.000,2459871.6544444445,-2,169,1655.8883056640625,100.49886322021484
xyfnh3min,20221019-20221021,15,N/A,0.0,-8,284,1907.75,106.5168228149414
xyfnh3min,20221019-20221021,16,N/A,0.0,-2,285,1740.5218505859375,105.578369140625
xyfnh3min,20221019-20221021,17,2022-10-20T04:40:24.000,2459872.694722222,-7,321,1906.4984130859375,109.46831512451172
xyfnh3min,20221019-20221021,18,2022-10-20T04:40:24.000,2459872.694722222,-9,339,1909.896728515625,108.17310333251953
xyPcldmax,20221019-20221021,1,2022-10-21T03:58:36.000,2459873.6656944444,11,67,1880.0419921875,117.39755249023438
xyPcldmax,20221019-20221021,2,2022-10-19T03:42:24.000,2459871.6544444445,10,152,1926.254150390625,101.83863067626953
xyPcldmax,20221019-20221021,3,2022-10-19T03:42:24.000,2459871.6544444445,11,165,1913.396728515625,107.583740234375
xyPcldmax,20221019-20221021,4,2022-10-20T04:40:24.000,2459872.694722222,3,288,1824.7984619140625,121.49494171142578
xyPcldmax,20221019-20221021,5,2022-10-20T04:40:24.000,2459872.694722222,7,315,2016.0521240234375,129.0386962890625
xyPcldmax,20221019-20221021,6,2022-10-20T04:40:24.000,2459872.694722222,-9,328,1990.9537353515625,113.95995330810547
xyPcldmax,20221019-20221021,7,2022-10-20T04:40:24.000,2459872.694722222,7,332,1883.2528076171875,120.76419830322266
xyPcldmax,20221019-20221021,8,2022-10-20T04:40:24.000,2459872.694722222,-8,356,1799.9256591796875,121.93901824951172
xyPcldmin,20221019-20221021,1,2022-10-21T03:58:36.000,2459873.6656944444,-1,54,1635.8734130859375,87.87065124511719
xyPcldmin,20221019-20221021,2,2022-10-21T03:58:36.000,2459873.6656944444,-2,60,1639.870849609375,90.97216796875
xyPcldmin,20221019-20221021,3,2022-10-21T03:58:36.000,2459873.6656944444,0,65,1659.0819091796875,104.45171356201172
xyPcldmin,20221019-20221021,4,2022-10-21T03:58:36.000,2459873.6656944444,0,70,1647.1829833984375,104.12467193603516
xyPcldmin,20221019-20221021,5,2022-10-21T03:58:36.000,2459873.6656944444,5,81,1597.8326416015625,100.72383880615234
xyPcldmin,20221019-20221021,6,2022-10-21T03:58:36.000,2459873.6656944444,0,97,1600.33935546875,102.3260498046875
xyPcldmin,20221019-20221021,7,2022-10-20T05:15:40.941,2459872.7192238565,-2,104,1601.66259765625,90.04655456542969
