Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2024-11-05T04:53:57.600,2460619.704138889,6,355,9,5,92.42039591418252,1562.8268462033136,0.4941176652908325
1,2024-11-05T04:57:03.000,2460619.7062847223,7,348,8,12,93.02655851178368,1556.110676841005,0.5568627715110779
2,2024-11-05T05:12:30.000,2460619.717013889,22,322,-7,38,100.97862992996369,1783.638821545564,0.6316526819552694
3,2024-11-05T05:30:40.588,2460619.7296364377,7,305,8,55,89.71416090101847,1646.2678257835735,0.5745098213939106
4,2024-11-05T05:58:51.000,2460619.749201389,9,294,6,66,129.36332261179206,1668.378867079143,0.5519608035683632
5,2024-11-05T05:58:51.000,2460619.749201389,19,293,-4,67,100.80594870296054,1756.6058667259701,0.5676470845937729
6,2024-11-05T06:32:28.588,2460619.772553105,8,268,7,92,99.83540794620933,1691.211093299495,0.6087658826042625
7,2024-11-05T06:35:32.625,2460619.7746831602,19,266,-4,94,84.42170110164548,1671.2022519443224,0.6050245333462955
8,2024-11-05T06:57:56.647,2460619.790238971,17,259,-2,101,97.87897261724859,1674.76668929513,0.6070357789011562
9,2024-11-05T07:00:40.500,2460619.7921354165,17,251,-2,109,102.67433077419959,1667.8025267226185,0.6039215922355652
10,2024-11-05T07:16:08.000,2460619.8028703704,8,246,7,114,96.69591440440193,1532.869774396461,0.6950980573892594
11,2024-11-05T07:28:52.235,2460619.811715686,19,240,-4,120,105.95148976166435,1722.711330972244,0.6494809897506938
12,2024-11-05T07:56:43.687,2460619.831061198,7,224,8,136,118.38648503845718,1714.4187117926847,0.7126559840910361
13,2024-11-05T08:33:27.000,2460619.8565625,8,196,7,164,119.92449611298004,1633.0513948913754,0.686274528503418
14,2024-11-05T08:54:16.435,2460619.8710235506,8,171,7,189,122.2065634770767,1606.4028558705027,0.7384484384370887
15,2024-11-05T09:06:16.875,2460619.879361979,19,155,-4,205,116.36640501750904,1717.5486088827986,0.630637276917696
16,2024-11-05T09:19:48.000,2460619.88875,7,139,8,221,132.30010426251994,1498.1468612123617,0.7215686440467834
