Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20250302-20250302,1,2025-03-02T01:59:06.000,2460736.582708333,2,15,1786.2637939453125,129.59335327148438
xyfnh3max,20250302-20250302,2,2025-03-02T02:09:33.000,2460736.5899652774,1,21,1842.6431884765625,130.7769775390625
xyfnh3max,20250302-20250302,3,2025-03-02T02:09:33.000,2460736.5899652774,4,30,1909.5684814453125,131.22613525390625
xyfnh3max,20250302-20250302,4,2025-03-02T02:09:33.000,2460736.5899652774,3,36,1935.806396484375,128.97935485839844
xyfnh3max,20250302-20250302,5,2025-03-02T02:28:38.000,2460736.6032175925,-5,49,1875.9857177734375,116.68236541748047
xyfnh3max,20250302-20250302,6,2025-03-02T02:44:28.500,2460736.61421875,4,71,1793.29931640625,156.38209533691406
xyfnh3max,20250302-20250302,7,2025-03-02T03:41:22.500,2460736.653732639,1,92,1810.5360107421875,115.09405517578125
xyfnh3max,20250302-20250302,8,2025-03-02T04:15:09.600,2460736.6771944445,5,122,1904.8980712890625,152.26890563964844
xyfnh3max,20250302-20250302,9,2025-03-02T04:36:58.000,2460736.6923379633,6,152,1879.89501953125,189.72897338867188
xyfnh3max,20250302-20250302,10,2025-03-02T04:48:33.000,2460736.700381945,3,168,1812.8330078125,147.0341033935547
xyfnh3min,20250302-20250302,1,2025-03-02T03:49:28.714,2460736.659360119,-7,102,1888.7073974609375,89.19419860839844
xyPcldmax,20250302-20250302,1,2025-03-02T02:09:33.000,2460736.5899652774,-8,25,1933.265625,109.03768157958984
xyPcldmax,20250302-20250302,2,2025-03-02T02:09:33.000,2460736.5899652774,6,34,1992.4661865234375,123.9688720703125
xyPcldmax,20250302-20250302,3,2025-03-02T02:09:33.000,2460736.5899652774,-8,43,1975.3865966796875,107.82377624511719
xyPcldmax,20250302-20250302,4,2025-03-02T02:28:38.000,2460736.6032175925,-9,55,1936.4434814453125,107.1457290649414
xyPcldmax,20250302-20250302,5,2025-03-02T02:44:28.500,2460736.61421875,10,68,1841.8485107421875,123.51384735107422
xyPcldmax,20250302-20250302,6,2025-03-02T02:44:28.500,2460736.61421875,-7,70,1981.5135498046875,118.5156478881836
xyPcldmax,20250302-20250302,7,2025-03-02T03:11:46.971,2460736.6331825396,6,76,1849.1380615234375,146.02069091796875
xyPcldmax,20250302-20250302,8,2025-03-02T03:41:22.500,2460736.653732639,-10,96,1981.1182861328125,113.8869400024414
xyPcldmax,20250302-20250302,9,2025-03-02T04:25:57.000,2460736.6846875,-1,137,1971.45361328125,125.54241943359375
xyPcldmax,20250302-20250302,10,2025-03-02T04:36:58.000,2460736.6923379633,1,148,1920.283447265625,160.37701416015625
xyPcldmax,20250302-20250302,11,2025-03-02T04:39:51.750,2460736.694348959,8,156,1960.687744140625,169.42579650878906
xyPcldmin,20250302-20250302,1,2025-03-02T01:59:06.000,2460736.582708333,0,7,1706.3975830078125,123.38444519042969
xyPcldmin,20250302-20250302,2,2025-03-02T02:28:38.000,2460736.6032175925,7,57,1638.5626220703125,107.7610092163086
xyPcldmin,20250302-20250302,3,2025-03-02T03:41:22.500,2460736.653732639,8,92,1649.415283203125,88.00078582763672
xyPcldmin,20250302-20250302,4,2025-03-02T04:25:57.000,2460736.6846875,9,134,1712.9122314453125,70.29269409179688
xyPcldmin,20250302-20250302,5,2025-03-02T04:25:57.000,2460736.6846875,8,140,1710.623046875,100.98489379882812
