Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20241115-20241115,1,N/A,0.0,3,119,1781.49072265625,159.2332763671875
xyfnh3max,20241115-20241115,2,2024-11-15T04:56:18.000,2460629.705763889,0,152,1914.10693359375,121.22401428222656
xyfnh3max,20241115-20241115,3,2024-11-15T05:06:45.000,2460629.7130208337,3,176,1828.8211669921875,129.96945190429688
xyfnh3max,20241115-20241115,4,2024-11-15T05:55:34.163,2460629.746923186,4,206,1909.8779296875,158.0912322998047
xyfnh3max,20241115-20241115,5,2024-11-15T06:25:40.800,2460629.7678333335,3,225,1917.6849365234375,161.00198364257812
xyfnh3max,20241115-20241115,6,2024-11-15T06:52:07.317,2460629.7861957997,-3,248,1864.2574462890625,109.38927459716797
xyfnh3max,20241115-20241115,7,2024-11-15T07:11:35.250,2460629.7997135418,5,273,1724.3048095703125,144.38243103027344
xyfnh3max,20241115-20241115,8,2024-11-15T07:20:45.375,2460629.8060807292,3,285,1791.022705078125,142.2513885498047
xyPcldmax,20241115-20241115,1,2024-11-15T04:35:24.000,2460629.69125,-7,130,2011.5538330078125,114.4885025024414
xyPcldmax,20241115-20241115,2,2024-11-15T04:35:24.000,2460629.69125,1,131,1959.8883056640625,128.3351593017578
xyPcldmax,20241115-20241115,3,2024-11-15T04:35:24.000,2460629.69125,6,131,1933.4339599609375,116.98347473144531
xyPcldmax,20241115-20241115,4,2024-11-15T05:06:45.000,2460629.7130208337,-8,168,1939.4075927734375,91.61140441894531
xyPcldmax,20241115-20241115,5,2024-11-15T05:16:25.674,2460629.7197416024,5,179,1862.249755859375,123.7185287475586
xyPcldmax,20241115-20241115,6,2024-11-15T05:31:04.041,2460629.72990788,-5,192,1973.08935546875,119.64779663085938
xyPcldmax,20241115-20241115,7,2024-11-15T05:53:17.388,2460629.7453401363,0,205,1993.534423828125,142.7506103515625
xyPcldmax,20241115-20241115,8,2024-11-15T06:25:40.800,2460629.7678333335,-1,224,1972.2713623046875,136.60806274414062
xyPcldmax,20241115-20241115,9,2024-11-15T07:02:25.500,2460629.7933506947,-3,261,2004.1380615234375,112.61326599121094
xyPcldmax,20241115-20241115,10,2024-11-15T07:19:27.000,2460629.8051736113,-3,279,1961.41650390625,111.216796875
xyPcldmin,20241115-20241115,1,N/A,0.0,7,118,1734.569091796875,140.06613159179688
xyPcldmin,20241115-20241115,2,2024-11-15T04:45:51.000,2460629.698506945,10,147,1791.619873046875,83.01508331298828
xyPcldmin,20241115-20241115,3,2024-11-15T05:06:45.000,2460629.7130208337,7,169,1692.6766357421875,99.81694793701172
xyPcldmin,20241115-20241115,4,2024-11-15T05:31:04.041,2460629.72990788,8,192,1670.9830322265625,109.29531860351562
xyPcldmin,20241115-20241115,5,2024-11-15T06:17:48.490,2460629.76236678,9,219,1704.6094970703125,106.79874420166016
xyPcldmin,20241115-20241115,6,2024-11-15T06:39:00.625,2460629.777090567,-6,231,1816.6402587890625,105.6760482788086
xyPcldmin,20241115-20241115,7,2024-11-15T06:48:59.455,2460629.784021464,9,245,1627.434326171875,70.0755386352539
xyPcldmin,20241115-20241115,8,2024-11-15T06:58:30.000,2460629.790625,8,254,1601.71728515625,80.8453369140625
xyPcldmin,20241115-20241115,9,2024-11-15T07:08:58.000,2460629.7978935186,6,265,1530.34130859375,116.14517211914062
xyPcldmin,20241115-20241115,10,2024-11-15T07:08:58.000,2460629.7978935186,-7,270,1808.6083984375,97.50279235839844
xyPcldmin,20241115-20241115,11,2024-11-15T07:19:27.000,2460629.8051736113,10,278,1679.27294921875,91.94120788574219
