Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-17T04:03:57.000,2460692.669409722,11,351,4,9,135.5743284011069,1887.506847919301,0.6078431606292725
1,2025-01-17T04:03:57.000,2460692.669409722,11,345,4,15,134.72358775427082,1896.9978670540054,0.579215708374977
2,2025-01-17T05:33:30.000,2460692.7315972224,10,304,5,56,157.13951379069445,1859.847857199256,0.5442906810956842
3,2025-01-17T05:55:02.400,2460692.7465555556,18,280,-3,80,124.24030224992765,1905.2209225340164,0.5251492119353751
4,2025-01-17T06:24:09.176,2460692.766772876,13,262,2,98,136.43746465997154,1831.9216898658021,0.5211072914740619
5,2025-01-17T06:38:04.800,2460692.7764444444,11,256,4,104,137.46151824354752,1869.5871256955818,0.5110294334590435
6,2025-01-17T07:21:06.000,2460692.806319445,16,214,-1,146,137.6038017866585,1814.4624063930532,0.4858543521591595
7,2025-01-17T07:42:00.000,2460692.8208333333,10,182,5,178,140.77294213931904,1758.0434165036334,0.3843137323856354
8,N/A,0.0,11,134,4,226,141.05996243859883,1706.7692356889586,0.4431372582912445
9,2025-01-17T01:04:36.000,2460692.5448611113,10,125,5,235,139.6886453650099,1772.6011385717673,0.4745098054409027
10,2025-01-17T01:12:57.600,2460692.550666667,9,119,6,241,137.7835736050479,1841.9476163127595,0.4737254917621613
11,2025-01-17T01:15:03.000,2460692.5521180555,10,114,5,246,137.18188852061817,1831.244998353553,0.49215686321258545
12,2025-01-17T01:25:30.000,2460692.5593749997,10,101,5,259,145.58702383457705,1850.439742979993,0.5346405406792959
13,2025-01-17T01:46:24.000,2460692.573888889,14,71,1,289,135.33955131830103,1900.9345753360255,0.5337505480076404
14,2025-01-17T02:50:07.200,2460692.618138889,10,27,5,333,138.8816157121823,1796.898726429466,0.5725490391254425
