Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-29T01:44:52.000,2460704.5728240744,12,352,3,8,127.68503696271172,1856.7618153537212,0.5245098311986242
1,2025-01-29T01:53:39.882,2460704.578933824,10,346,5,14,127.81253827832936,1864.0913735768318,0.5169550399569904
2,2025-01-29T02:04:10.186,2460704.5862290054,11,333,4,27,128.52252143621368,1858.0924999779734,0.5196534603141075
3,2025-01-29T02:06:08.400,2460704.587597222,12,326,3,34,129.04507292182277,1865.0420063575273,0.5373401745505955
4,2025-01-29T02:48:19.200,2460704.616888889,10,301,5,59,179.10906819392548,1810.9816784113298,0.5666666906327009
5,2025-01-29T03:10:58.800,2460704.632625,19,283,-4,77,126.16639312779502,1947.900620073292,0.558226794652317
6,2025-01-29T03:58:06.279,2460704.665350452,10,253,5,107,171.19398758299567,1907.9528093251338,0.4918648473759915
7,2025-01-29T05:13:23.412,2460704.717632081,11,211,4,149,147.21237773778603,1762.0481332385084,0.5511726479904324
8,2025-01-29T05:53:10.884,2460704.745264858,10,183,5,177,159.47680047677284,1922.2634204744359,0.47077064805252605
9,2025-01-29T06:31:18.750,2460704.7717447914,13,144,2,216,149.35781247485838,1742.5005202070033,0.4754902143031359
10,N/A,0.0,14,57,1,303,137.94149409134317,1764.054894341241,0.41960784792900085
11,N/A,0.0,25,57,-10,303,126.3590740338577,1858.8304020421517,0.3921568691730499
12,2025-01-29T00:41:06.000,2460704.5285416665,22,45,-7,315,124.52397557023802,1791.557986228887,0.48627451062202454
13,2025-01-29T00:52:03.000,2460704.5361458333,10,26,5,334,150.44661920737084,1805.462838955068,0.5372549295425415
14,2025-01-29T00:52:03.000,2460704.5361458333,18,8,-3,352,123.26490199537099,1937.5921395049525,0.5627451241016388
