Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20241027-20241027,1,N/A,0.0,5,19,1673.8463134765625,95.1544418334961
xyfnh3max,20241027-20241027,2,2024-10-27T05:13:06.000,2460610.7174305557,-3,23,1854.8759765625,94.90398406982422
xyfnh3max,20241027-20241027,3,2024-10-27T05:13:06.000,2460610.7174305557,3,28,1759.7998046875,95.24384307861328
xyfnh3max,20241027-20241027,4,2024-10-27T05:20:36.000,2460610.7226388888,-1,35,1830.7587890625,101.44495391845703
xyfnh3max,20241027-20241027,5,2024-10-27T05:34:12.923,2460610.732094017,1,53,1828.4854736328125,99.46317291259766
xyfnh3max,20241027-20241027,6,2024-10-27T05:46:06.000,2460610.7403472224,6,75,1838.8330078125,123.33868408203125
xyfnh3max,20241027-20241027,7,2024-10-27T06:22:44.400,2460610.7657916667,3,99,1762.2861328125,110.37731170654297
xyfnh3max,20241027-20241027,8,2024-10-27T07:02:04.500,2460610.793107639,6,126,1874.4571533203125,133.9936981201172
xyfnh3max,20241027-20241027,9,2024-10-27T07:29:15.000,2460610.8119791667,5,140,1854.8238525390625,128.3942108154297
xyfnh3max,20241027-20241027,10,2024-10-27T08:28:33.000,2460610.853159722,4,173,1946.3017578125,105.92103576660156
xyfnh3max,20241027-20241027,11,2024-10-27T08:28:33.000,2460610.853159722,4,180,1894.4720458984375,103.21063232421875
xyfnh3max,20241027-20241027,12,2024-10-27T08:32:20.727,2460610.8557954547,1,186,1891.303955078125,101.43177032470703
xyfnh3max,20241027-20241027,13,2024-10-27T08:45:14.400,2460610.86475,6,198,1985.1668701171875,110.15586853027344
xyfnh3max,20241027-20241027,14,2024-10-27T08:59:48.000,2460610.874861111,-4,204,2012.7596435546875,99.92605590820312
xyfnh3max,20241027-20241027,15,2024-10-27T08:59:48.000,2460610.874861111,2,212,1918.0914306640625,96.58036041259766
xyfnh3max,20241027-20241027,16,2024-10-27T08:59:48.000,2460610.874861111,3,218,1850.26025390625,96.26568603515625
xyfnh3min,20241027-20241027,1,2024-10-27T05:13:06.000,2460610.7174305557,-3,25,1789.5673828125,74.90850067138672
xyfnh3min,20241027-20241027,2,2024-10-27T05:46:06.000,2460610.7403472224,-10,70,1867.574462890625,75.08039093017578
xyfnh3min,20241027-20241027,3,2024-10-27T05:59:01.200,2460610.7493194444,-7,88,1812.7890625,69.86127471923828
xyfnh3min,20241027-20241027,4,2024-10-27T06:25:00.140,2460610.767362726,-7,104,1828.6041259765625,77.75642395019531
xyfnh3min,20241027-20241027,5,2024-10-27T08:42:28.000,2460610.8628240735,-7,193,1904.715087890625,82.0865249633789
xyfnh3min,20241027-20241027,6,2024-10-27T08:59:48.000,2460610.874861111,-7,209,2005.8846435546875,87.89700317382812
xyfnh3min,20241027-20241027,7,2024-10-27T08:59:48.000,2460610.874861111,10,212,1818.70703125,79.73970031738281
xyfnh3min,20241027-20241027,8,2024-10-27T08:59:48.000,2460610.874861111,-6,214,1987.3970947265625,86.98456573486328
xyfnh3min,20241027-20241027,9,2024-10-27T09:01:06.750,2460610.8757725693,-4,224,1877.923583984375,84.81442260742188
xyfnh3min,20241027-20241027,10,2024-10-27T09:10:18.000,2460610.8821527776,-9,231,1944.0758056640625,87.35087585449219
xyPcldmax,20241027-20241027,1,2024-10-27T05:13:06.000,2460610.7174305557,-3,23,1854.8759765625,94.90398406982422
xyPcldmax,20241027-20241027,2,2024-10-27T05:13:06.000,2460610.7174305557,-9,34,1914.5888671875,75.40165710449219
xyPcldmax,20241027-20241027,3,2024-10-27T05:23:36.000,2460610.7247222224,-3,44,1876.8934326171875,85.9239730834961
xyPcldmax,20241027-20241027,4,2024-10-27T05:33:15.600,2460610.7314305557,-3,52,1877.6953125,88.86287689208984
xyPcldmax,20241027-20241027,5,2024-10-27T05:46:06.000,2460610.7403472224,8,79,1901.20068359375,115.11534881591797
xyPcldmax,20241027-20241027,6,2024-10-27T07:02:04.500,2460610.793107639,2,128,1897.26123046875,127.86846160888672
xyPcldmax,20241027-20241027,7,2024-10-27T07:57:27.600,2460610.8315694444,-2,158,2032.302001953125,100.55384826660156
xyPcldmax,20241027-20241027,8,2024-10-27T08:28:33.000,2460610.853159722,5,173,1964.126953125,101.1569595336914
xyPcldmax,20241027-20241027,9,2024-10-27T08:28:33.000,2460610.853159722,-4,175,1974.121337890625,93.71546173095703
xyPcldmax,20241027-20241027,10,2024-10-27T08:42:28.000,2460610.8628240735,-9,191,1937.1513671875,82.6042709350586
xyPcldmax,20241027-20241027,11,2024-10-27T08:59:48.000,2460610.874861111,6,201,2010.0712890625,106.51891326904297
xyPcldmax,20241027-20241027,12,2024-10-27T08:59:48.000,2460610.874861111,-4,205,2046.9771728515625,95.15663146972656
xyPcldmax,20241027-20241027,13,2024-10-27T09:10:18.000,2460610.8821527776,-5,231,2008.01318359375,105.1978530883789
xyPcldmin,20241027-20241027,1,N/A,0.0,2,19,1667.179443359375,83.81781005859375
xyPcldmin,20241027-20241027,2,2024-10-27T05:13:06.000,2460610.7174305557,-8,24,1727.6568603515625,85.9891128540039
xyPcldmin,20241027-20241027,3,2024-10-27T05:13:06.000,2460610.7174305557,3,29,1718.4468994140625,94.61641693115234
xyPcldmin,20241027-20241027,4,2024-10-27T05:22:58.941,2460610.724293301,9,38,1704.0621337890625,67.18978118896484
xyPcldmin,20241027-20241027,5,2024-10-27T05:23:36.000,2460610.7247222224,9,44,1699.7562255859375,59.85411071777344
xyPcldmin,20241027-20241027,6,2024-10-27T05:31:06.000,2460610.7299305554,-6,50,1800.220703125,77.8720474243164
xyPcldmin,20241027-20241027,7,2024-10-27T05:41:58.500,2460610.7374826395,8,63,1626.6279296875,79.17066192626953
xyPcldmin,20241027-20241027,8,2024-10-27T06:00:03.818,2460610.7500441917,0,91,1716.189697265625,91.56837463378906
xyPcldmin,20241027-20241027,9,2024-10-27T06:45:10.286,2460610.7813690477,8,117,1639.2122802734375,115.41838836669922
xyPcldmin,20241027-20241027,10,2024-10-27T07:29:15.000,2460610.8119791667,7,137,1782.2908935546875,118.34489440917969
xyPcldmin,20241027-20241027,11,2024-10-27T08:00:14.914,2460610.833505952,7,163,1782.3277587890625,92.13145446777344
xyPcldmin,20241027-20241027,12,2024-10-27T08:42:28.000,2460610.8628240735,9,189,1771.0987548828125,83.66104888916016
xyPcldmin,20241027-20241027,13,2024-10-27T08:59:48.000,2460610.874861111,11,216,1797.1002197265625,79.9541015625
