Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3max,20241128-20241129,1,2024-11-28T04:08:16.755,2460642.6724161427,6,36,1876.2882080078125,156.0477294921875
xyfnh3max,20241128-20241129,2,2024-11-28T04:53:06.692,2460642.70354968,1,63,2099.31396484375,147.06768798828125
xyfnh3max,20241128-20241129,3,2024-11-28T05:22:28.800,2460642.7239444447,5,82,1765.092529296875,146.20254516601562
xyfnh3max,20241128-20241129,4,2024-11-28T06:36:56.280,2460642.7756513893,6,126,1732.305908203125,148.8144073486328
xyfnh3max,20241128-20241129,5,2024-11-28T16:23:18.000,2460643.182847222,4,171,1793.643798828125,125.84430694580078
xyfnh3max,20241128-20241129,6,2024-11-28T21:24:57.882,2460643.392336602,4,196,1798.355712890625,142.42803955078125
xyfnh3max,20241128-20241129,7,2024-11-29T01:41:18.300,2460643.5703506945,3,216,1890.75439453125,142.5573272705078
xyfnh3max,20241128-20241129,8,2024-11-29T05:20:52.800,2460643.722833333,4,237,1894.3055419921875,146.1348876953125
xyfnh3max,20241128-20241129,9,2024-11-29T06:25:26.400,2460643.767666667,-10,277,1928.204833984375,109.30255889892578
xyfnh3max,20241128-20241129,10,2024-11-29T06:25:26.400,2460643.767666667,6,278,1784.2960205078125,147.56832885742188
xyfnh3max,20241128-20241129,11,2024-11-29T07:31:21.907,2460643.8134479974,-4,324,1994.8468017578125,126.2713623046875
xyfnh3max,20241128-20241129,12,2024-11-29T07:32:24.429,2460643.814171627,6,325,1838.9462890625,135.597900390625
xyfnh3max,20241128-20241129,13,2024-11-29T07:52:57.000,2460643.8284374997,4,351,1863.3804931640625,126.30903625488281
xyfnh3max,20241128-20241129,14,2024-11-29T08:00:48.000,2460643.833888889,-2,355,2029.7847900390625,125.23397827148438
xyfnh3min,20241128-20241129,1,2024-11-29T05:53:14.769,2460643.745309829,-10,258,1887.754638671875,91.32196044921875
xyfnh3min,20241128-20241129,2,2024-11-29T06:25:26.400,2460643.767666667,-7,277,1885.8836669921875,99.44756317138672
xyfnh3min,20241128-20241129,3,2024-11-29T06:53:17.640,2460643.787009722,10,294,1758.76953125,69.8324203491211
xyfnh3min,20241128-20241129,4,2024-11-29T06:58:37.882,2460643.7907162313,-7,297,1807.296875,97.64349365234375
xyfnh3min,20241128-20241129,5,2024-11-29T07:08:28.800,2460643.7975555556,-8,304,1840.8414306640625,96.08460235595703
xyfnh3min,20241128-20241129,6,2024-11-29T07:23:08.280,2460643.8077347227,-8,313,1862.6710205078125,96.13966369628906
xyfnh3min,20241128-20241129,7,2024-11-29T07:39:52.500,2460643.8193576387,-8,335,1843.0888671875,90.93852996826172
xyfnh3min,20241128-20241129,8,2024-11-29T08:00:48.000,2460643.833888889,-8,354,1919.48583984375,98.56317901611328
xyPcldmax,20241128-20241129,1,2024-11-28T03:58:48.000,2460642.665833334,-4,25,1915.5357666015625,111.99967956542969
xyPcldmax,20241128-20241129,2,2024-11-28T04:19:43.200,2460642.6803611116,7,44,2015.05078125,138.40110778808594
xyPcldmax,20241128-20241129,3,2024-11-28T04:48:01.412,2460642.7000163402,0,59,2144.437744140625,143.80906677246094
xyPcldmax,20241128-20241129,4,2024-11-28T05:44:25.200,2460642.739180556,-1,96,1943.4970703125,117.09970092773438
xyPcldmax,20241128-20241129,5,2024-11-28T05:59:51.960,2460642.749906945,-9,104,1939.053955078125,88.53579711914062
xyPcldmax,20241128-20241129,6,2024-11-28T06:50:12.000,2460642.784861111,10,131,1981.6396484375,118.10189056396484
xyPcldmax,20241128-20241129,7,2024-11-28T11:39:47.000,2460642.9859606484,-1,151,1923.18896484375,120.8926010131836
xyPcldmax,20241128-20241129,8,2024-11-28T13:19:27.429,2460643.0551785715,1,160,1886.10546875,117.40936279296875
xyPcldmax,20241128-20241129,9,2024-11-28T17:27:16.435,2460643.227273551,5,178,1875.292724609375,120.04634094238281
xyPcldmax,20241128-20241129,10,2024-11-28T19:27:08.571,2460643.310515873,-3,189,1956.9407958984375,121.1612548828125
xyPcldmax,20241128-20241129,11,2024-11-28T21:24:57.882,2460643.392336602,-3,196,1966.3043212890625,121.99573516845703
xyPcldmax,20241128-20241129,12,2024-11-29T00:07:37.200,2460643.505291667,-5,209,1986.712890625,121.8802261352539
xyPcldmax,20241128-20241129,13,2024-11-29T04:59:57.600,2460643.7083055554,-4,224,1934.9625244140625,122.15937042236328
xyPcldmax,20241128-20241129,14,2024-11-29T05:20:52.800,2460643.722833333,-1,237,1964.8226318359375,128.5137176513672
xyPcldmax,20241128-20241129,15,2024-11-29T05:20:52.800,2460643.722833333,8,239,1974.8114013671875,127.96263885498047
xyPcldmax,20241128-20241129,16,2024-11-29T05:42:24.000,2460643.737777778,-2,249,1946.865478515625,122.09565734863281
xyPcldmax,20241128-20241129,17,2024-11-29T06:11:31.059,2460643.7579983664,-6,269,2047.3697509765625,117.01802825927734
xyPcldmax,20241128-20241129,18,2024-11-29T06:46:57.600,2460643.782611111,-1,289,2012.7412109375,124.93182373046875
xyPcldmax,20241128-20241129,19,2024-11-29T07:33:30.000,2460643.8149305554,-5,326,2006.364013671875,121.5714111328125
xyPcldmax,20241128-20241129,20,2024-11-29T07:39:52.500,2460643.8193576387,7,328,1871.8533935546875,129.57298278808594
xyPcldmax,20241128-20241129,21,2024-11-29T08:00:48.000,2460643.833888889,-2,353,2048.967529296875,121.93447875976562
xyPcldmin,20241128-20241129,1,2024-11-28T03:48:21.000,2460642.6585763893,8,11,1546.570068359375,89.66017150878906
xyPcldmin,20241128-20241129,2,2024-11-28T03:48:21.000,2460642.6585763893,-6,16,1735.3184814453125,100.92403411865234
xyPcldmin,20241128-20241129,3,2024-11-28T04:40:38.400,2460642.694888889,10,54,1767.9798583984375,95.0160140991211
xyPcldmin,20241128-20241129,4,2024-11-28T05:10:00.346,2460642.7152817845,8,73,1624.9833984375,115.75149536132812
xyPcldmin,20241128-20241129,5,2024-11-28T06:17:18.000,2460642.7620138894,7,114,1562.9561767578125,100.37593841552734
xyPcldmin,20241128-20241129,6,2024-11-28T06:50:12.000,2460642.784861111,-6,137,1838.0550537109375,105.94499969482422
xyPcldmin,20241128-20241129,7,2024-11-28T10:36:10.000,2460642.9417824075,9,148,1738.1964111328125,98.9288330078125
xyPcldmin,20241128-20241129,8,2024-11-28T12:33:21.296,2460643.0231631454,8,155,1734.7286376953125,97.7408676147461
xyPcldmin,20241128-20241129,9,2024-11-28T13:19:27.429,2460643.0551785715,-3,160,1838.6163330078125,111.48808288574219
xyPcldmin,20241128-20241129,10,2024-11-28T15:26:05.400,2460643.143118055,7,168,1677.5162353515625,113.61921691894531
xyPcldmin,20241128-20241129,11,2024-11-28T16:23:18.000,2460643.182847222,-3,174,1797.1890869140625,111.8814468383789
xyPcldmin,20241128-20241129,12,2024-11-28T21:01:11.829,2460643.3758313493,9,194,1652.9456787109375,102.3780746459961
xyPcldmin,20241128-20241129,13,2024-11-29T01:14:35.000,2460643.5517939813,10,211,1692.387451171875,97.84113311767578
xyPcldmin,20241128-20241129,14,2024-11-29T05:07:20.471,2460643.713431373,9,229,1606.51904296875,98.47551727294922
xyPcldmin,20241128-20241129,15,2024-11-29T05:14:36.120,2460643.718473611,-8,235,1827.766357421875,97.93955993652344
xyPcldmin,20241128-20241129,16,2024-11-29T05:42:24.000,2460643.737777778,11,254,1624.842529296875,63.81877899169922
xyPcldmin,20241128-20241129,17,2024-11-29T06:15:44.235,2460643.7609286495,6,271,1578.0477294921875,109.77777862548828
xyPcldmin,20241128-20241129,18,2024-11-29T06:40:26.640,2460643.778086111,10,286,1780.32080078125,87.50269317626953
xyPcldmin,20241128-20241129,19,2024-11-29T07:01:54.120,2460643.7929875003,8,299,1621.756591796875,89.40398406982422
xyPcldmin,20241128-20241129,20,2024-11-29T07:08:28.800,2460643.7975555556,-6,300,1768.6759033203125,100.65072631835938
xyPcldmin,20241128-20241129,21,2024-11-29T07:29:25.200,2460643.8120972225,-7,314,1840.7054443359375,99.53760528564453
xyPcldmin,20241128-20241129,22,2024-11-29T07:29:25.200,2460643.8120972225,8,315,1584.505126953125,88.00521850585938
xyPcldmin,20241128-20241129,23,2024-11-29T07:39:52.500,2460643.8193576387,9,335,1751.251708984375,82.4639663696289
xyPcldmin,20241128-20241129,24,2024-11-29T07:40:46.286,2460643.819980159,-6,336,1809.618408203125,94.31619262695312
xyPcldmin,20241128-20241129,25,2024-11-29T07:50:20.000,2460643.82662037,8,346,1733.930419921875,96.58759307861328
