Index,Time_FITS,Time_JD,Pixel_Row,Pixel_Col,Latitude,Longitude,Value_NH3,Value_PCloud,Value_RGB
0,2025-01-28T06:09:43.875,2460703.756757813,6,349,9,11,111.84321383754217,2009.4578709356485,0.4511029440909624
1,2025-01-28T06:13:39.000,2460703.759479167,15,340,0,20,130.0281951666902,1885.6531698650906,0.5395866648570912
2,2025-01-28T06:24:06.000,2460703.7667361116,18,325,-3,35,132.3912467966565,1919.455318715678,0.5466666877269745
3,2025-01-28T06:34:33.000,2460703.773993056,16,312,-1,48,128.8588292038315,1978.584864687719,0.510969807167311
4,2025-01-28T06:45:00.000,2460703.78125,6,296,9,64,113.97344842566825,2045.281837066633,0.4130719006061554
5,2025-01-28T06:55:27.000,2460703.7885069447,25,283,-10,77,93.50686415686611,1955.336456159942,0.5333333611488342
6,2025-01-28T07:05:54.000,2460703.795763889,18,271,-3,89,68.72790869846914,1895.3369037526136,0.47058823704719543
7,2025-01-28T00:31:12.000,2460703.5216666665,14,209,1,151,128.3286538668264,1940.729668332819,0.43921568989753723
8,2025-01-28T00:41:02.118,2460703.528496732,15,201,0,159,121.88233779962341,1943.76878985355,0.4837370409685023
9,2025-01-28T00:41:39.000,2460703.528923611,22,194,-7,166,94.62770146908153,1955.8959913555295,0.42254902422428126
10,2025-01-28T00:52:08.000,2460703.5362037034,7,182,8,178,119.16118291183089,2009.8823141318644,0.350326806306839
11,2025-01-28T01:03:13.500,2460703.54390625,23,171,-8,189,97.90319927468715,2000.884560770341,0.44019608199596405
12,2025-01-28T01:14:03.600,2460703.551430556,23,157,-8,203,109.42020313623365,2026.1466433825376,0.45882353782653806
13,2025-01-28T01:35:28.800,2460703.566305556,24,142,-9,218,105.77357457486232,2008.932872420169,0.47868170446537917
14,2025-01-28T01:56:54.000,2460703.5811805557,24,131,-9,229,107.09999885340524,2030.1856140059388,0.5169117860496044
15,2025-01-28T02:18:18.000,2460703.5960416673,25,117,-10,243,100.80180786163088,2002.5646483019016,0.513398714363575
16,2025-01-28T02:31:49.412,2460703.605433007,25,107,-10,253,98.71922980191862,1992.5804507936607,0.5139561909086564
17,2025-01-28T03:52:09.000,2460703.6612152783,19,56,-4,304,126.14041722492587,1989.9316387399422,0.49721844598304393
18,2025-01-28T04:50:01.500,2460703.7014062502,8,19,7,341,135.11446023092526,1978.4974929981909,0.39803922176361084
19,2025-01-28T04:50:01.500,2460703.7014062502,19,16,-4,344,125.08295678303685,1964.6618980575345,0.563725508749485
